     3.4315ms,Unknown,0,1,1,
     3.432ms,Unknown,0,1,1,
     3.4325ms,Unknown,0,1,1,
     3.433ms,Unknown,0,1,1,
     3.4335ms,Unknown,0,1,1,
     3.434ms,Unknown,0,1,1,
     3.4345ms,Unknown,0,1,1,
     3.435ms,Unknown,0,1,1,
     3.4355ms,Unknown,0,1,1,
     3.436ms,Unknown,0,1,1,
     3.4365ms,Unknown,0,1,1,
     3.437ms,Unknown,0,1,1,
     3.4375ms,Unknown,0,1,1,
     3.438ms,Unknown,0,1,1,
     3.4385ms,Unknown,0,1,1,
     3.439ms,Unknown,0,1,1,
     3.4395ms,Unknown,0,1,1,
     3.44ms,Unknown,0,1,1,
     3.4405ms,Unknown,0,1,1,
     3.441ms,Unknown,0,1,1,
     3.4415ms,Unknown,0,1,1,
     3.442ms,Unknown,0,1,1,
     3.4425ms,Unknown,0,1,1,
     3.443ms,Unknown,0,1,1,
     3.4435ms,Unknown,0,1,1,
     3.444ms,Unknown,0,1,1,
     3.4445ms,Unknown,0,1,1,
     3.445ms,Unknown,0,1,1,
     3.4455ms,Unknown,0,1,1,
     3.446ms,Unknown,0,1,1,
     3.4465ms,Unknown,0,1,1,
     3.447ms,Unknown,0,1,1,
     3.4475ms,Unknown,0,1,1,
     3.448ms,Unknown,0,1,1,
     3.4485ms,Unknown,0,1,1,
     3.449ms,Unknown,0,1,1,
     3.4495ms,Unknown,0,1,1,
     3.45ms,Unknown,0,1,1,
     3.4505ms,Unknown,0,1,1,
     3.451ms,Unknown,0,1,1,
     3.4515ms,Unknown,0,1,1,
     3.452ms,Unknown,0,1,1,
     3.4525ms,Unknown,0,1,1,
     3.453ms,Unknown,0,1,1,
     3.4535ms,Unknown,0,1,1,
     3.454ms,Unknown,0,1,1,
     3.4545ms,Unknown,0,1,1,
     3.455ms,Unknown,0,1,1,
     3.4555ms,Unknown,0,1,1,
     3.456ms,Unknown,0,1,1,
     3.4565ms,Unknown,0,1,1,
     3.457ms,Unknown,0,1,1,
     3.4575ms,Unknown,0,1,1,
     3.458ms,Unknown,0,1,1,
     3.4585ms,Unknown,0,1,1,
     3.459ms,Unknown,0,1,1,
     3.4595ms,Unknown,0,1,1,
     3.46ms,Unknown,0,1,1,
     3.4605ms,Unknown,0,1,1,
     3.461ms,Unknown,0,1,1,
     3.4615ms,Unknown,0,1,1,
     3.462ms,Unknown,0,1,1,
     3.4625ms,Unknown,0,1,1,
     3.463ms,Unknown,0,1,1,
     3.4635ms,Unknown,0,1,1,
     3.464ms,Unknown,0,1,1,
     3.4645ms,Unknown,0,1,1,
     3.465ms,Unknown,0,1,1,
     3.4655ms,Unknown,0,1,1,
     3.466ms,Unknown,0,1,1,
     3.4665ms,Unknown,0,1,1,
     3.467ms,Unknown,0,1,1,
     3.4675ms,Unknown,0,1,1,
     3.468ms,Unknown,0,1,1,
     3.4685ms,Unknown,0,1,1,
     3.469ms,Unknown,0,1,1,
     3.4695ms,Unknown,0,1,1,
     3.47ms,Unknown,0,1,1,
     3.4705ms,Unknown,0,1,1,
     3.471ms,Unknown,0,1,1,
     3.4715ms,Unknown,0,1,1,
     3.472ms,Unknown,0,1,1,
     3.4725ms,Unknown,0,1,1,
     3.473ms,Unknown,0,1,1,
     3.4735ms,Unknown,0,1,1,
     3.474ms,Unknown,0,1,1,
     3.4745ms,Unknown,0,1,1,
     3.475ms,Unknown,0,1,1,
     3.4755ms,Unknown,0,1,1,
     3.476ms,Unknown,0,1,1,
     3.4765ms,Unknown,0,1,1,
     3.477ms,Unknown,0,1,1,
     3.4775ms,Unknown,0,1,1,
     3.478ms,Unknown,0,1,1,
     3.4785ms,Unknown,0,1,1,
     3.479ms,Unknown,0,1,1,
     3.4795ms,Unknown,0,1,1,
     3.48ms,Unknown,0,1,1,
     3.4805ms,Unknown,0,1,1,
     3.481ms,Unknown,0,1,1,
     3.4815ms,Unknown,0,1,1,
     3.482ms,Unknown,0,1,1,
     3.4825ms,Unknown,0,1,1,
     3.483ms,Unknown,0,1,1,
     3.4835ms,Unknown,0,1,1,
     3.484ms,Unknown,0,1,1,
     3.4845ms,Unknown,0,1,1,
     3.485ms,Unknown,0,1,1,
     3.4855ms,Unknown,0,1,1,
     3.486ms,Unknown,0,1,1,
     3.4865ms,Unknown,0,1,1,
     3.487ms,Unknown,0,1,1,
     3.4875ms,Unknown,0,1,1,
     3.488ms,Unknown,0,1,1,
     3.4885ms,Unknown,0,1,1,
     3.489ms,Unknown,0,1,1,
     3.4895ms,Unknown,0,1,1,
     3.49ms,Unknown,0,1,1,
     3.4905ms,Unknown,0,1,1,
     3.491ms,Unknown,0,1,1,
     3.4915ms,Unknown,0,1,1,
     3.492ms,Unknown,0,1,1,
     3.4925ms,Unknown,0,1,1,
     3.493ms,Unknown,0,1,1,
     3.4935ms,Unknown,0,1,1,
     3.494ms,Unknown,0,1,1,
     3.4945ms,Unknown,0,1,1,
     3.495ms,Unknown,0,1,1,
     3.4955ms,Unknown,0,1,1,
     3.496ms,Unknown,0,1,1,
     3.4965ms,Unknown,0,1,1,
     3.497ms,Unknown,0,1,1,
     3.4975ms,Unknown,0,1,1,
     3.498ms,Unknown,0,1,1,
     3.4985ms,Unknown,0,1,1,
     3.499ms,Unknown,0,1,1,
     3.4995ms,Unknown,0,1,1,
     3.5ms,Unknown,0,1,1,
     3.5005ms,Unknown,0,1,1,
     3.501ms,Unknown,0,1,1,
     3.5015ms,Unknown,0,1,1,
     3.502ms,Unknown,0,1,1,
     3.5025ms,Unknown,0,1,1,
     3.503ms,Unknown,0,1,1,
     3.5035ms,Unknown,0,1,1,
     3.504ms,Unknown,0,1,1,
     3.5045ms,Unknown,0,1,1,
     3.505ms,Unknown,0,1,1,
     3.5055ms,Unknown,0,1,1,
     3.506ms,Unknown,0,1,1,
     3.5065ms,Unknown,0,1,1,
     3.507ms,Unknown,0,1,1,
     3.5075ms,Unknown,0,1,1,
     3.508ms,Unknown,0,1,1,
     3.5085ms,Unknown,0,1,1,
     3.509ms,Unknown,0,1,1,
     3.5095ms,Unknown,0,1,1,
     3.51ms,Unknown,0,1,1,
     3.5105ms,Unknown,0,1,1,
     3.511ms,Unknown,0,1,1,
     3.5115ms,Unknown,0,1,1,
     3.512ms,Unknown,0,1,1,
     3.5125ms,Unknown,0,1,1,
     3.513ms,Unknown,0,1,1,
     3.5135ms,Unknown,0,1,1,
     3.514ms,Unknown,0,1,1,
     3.5145ms,Unknown,0,1,1,
     3.515ms,Unknown,0,1,1,
     3.5155ms,Unknown,0,1,1,
     3.516ms,Unknown,0,1,1,
     3.5165ms,Unknown,0,1,1,
     3.517ms,Unknown,0,1,1,
     3.5175ms,Unknown,0,1,1,
     3.518ms,Unknown,0,1,1,
     3.5185ms,Unknown,0,1,1,
     3.519ms,Unknown,0,1,1,
     3.5195ms,Unknown,0,1,1,
     3.52ms,Unknown,0,1,1,
     3.5205ms,Unknown,0,1,1,
     3.521ms,Unknown,0,1,1,
     3.5215ms,Unknown,0,1,1,
     3.522ms,Unknown,0,1,1,
     3.5225ms,Unknown,0,1,1,
     3.523ms,Unknown,0,1,1,
     3.5235ms,Unknown,0,1,1,
     3.524ms,Unknown,0,1,1,
     3.5245ms,Unknown,0,1,1,
     3.525ms,Unknown,0,1,1,
     3.5255ms,Unknown,0,1,1,
     3.526ms,Unknown,0,1,1,
     3.5265ms,Unknown,0,1,1,
     3.527ms,Unknown,0,1,1,
     3.5275ms,Unknown,0,1,1,
     3.528ms,Unknown,0,1,1,
     3.5285ms,Unknown,0,1,1,
     3.529ms,Unknown,0,1,1,
     3.5295ms,Unknown,0,1,1,
     3.53ms,Unknown,0,1,1,
     3.5305ms,Unknown,0,1,1,
     3.531ms,Unknown,0,1,1,
     3.5315ms,Unknown,0,1,1,
     3.532ms,Unknown,0,1,1,
     3.5325ms,Unknown,0,1,1,
     3.533ms,Unknown,0,1,1,
     3.5335ms,Unknown,0,1,1,
     3.534ms,Unknown,0,1,1,
     3.5345ms,Unknown,0,1,1,
     3.535ms,Unknown,0,1,1,
     3.5355ms,Unknown,0,1,1,
     3.536ms,Unknown,0,1,1,
     3.5365ms,Unknown,0,1,1,
     3.537ms,Unknown,0,1,1,
     3.5375ms,Unknown,0,1,1,
     3.538ms,Unknown,0,1,1,
     3.5385ms,Unknown,0,1,1,
     3.539ms,Unknown,0,1,1,
     3.5395ms,Unknown,0,1,1,
     3.54ms,Unknown,0,1,1,
     3.5405ms,Unknown,0,1,1,
     3.541ms,Unknown,0,1,1,
     3.5415ms,Unknown,0,1,1,
     3.542ms,Unknown,0,1,1,
     3.5425ms,Unknown,0,1,1,
     3.543ms,Unknown,0,1,1,
     3.5435ms,Unknown,0,1,1,
     3.544ms,Unknown,0,1,1,
     3.5445ms,Unknown,0,1,1,
     3.545ms,Unknown,0,1,1,
     3.5455ms,Unknown,0,1,1,
     3.546ms,Unknown,0,1,1,
     3.5465ms,Unknown,0,1,1,
     3.547ms,Unknown,0,1,1,
     3.5475ms,Unknown,0,1,1,
     3.548ms,Unknown,0,1,1,
     3.5485ms,Unknown,0,1,1,
     3.549ms,Unknown,0,1,1,
     3.5495ms,Unknown,0,1,1,
     3.55ms,Unknown,0,1,1,
     3.5505ms,Unknown,0,1,1,
     3.551ms,Unknown,0,1,1,
     3.5515ms,Unknown,0,1,1,
     3.552ms,Unknown,0,1,1,
     3.5525ms,Unknown,0,1,1,
     3.553ms,Unknown,0,1,1,
     3.5535ms,Unknown,0,1,1,
     3.554ms,Unknown,0,1,1,
     3.5545ms,Unknown,0,1,1,
     3.555ms,Unknown,0,1,1,
     3.5555ms,Unknown,0,1,1,
     3.556ms,Unknown,0,1,1,
     3.5565ms,Unknown,0,1,1,
     3.557ms,Unknown,0,1,1,
     3.5575ms,Unknown,0,1,1,
     3.558ms,Unknown,0,1,1,
     3.5585ms,Unknown,0,1,1,
     3.559ms,Unknown,0,1,1,
     3.5595ms,Unknown,0,1,1,
     3.56ms,Unknown,0,1,1,
     3.5605ms,Unknown,0,1,1,
     3.561ms,Unknown,0,1,1,
     3.5615ms,Unknown,0,1,1,
     3.562ms,Unknown,0,1,1,
     3.5625ms,Unknown,0,1,1,
     3.563ms,Unknown,0,1,1,
     3.5635ms,Unknown,0,1,1,
     3.564ms,Unknown,0,1,1,
     3.5645ms,Unknown,0,1,1,
     3.565ms,Unknown,0,1,1,
     3.5655ms,Unknown,0,1,1,
     3.566ms,Unknown,0,1,1,
     3.5665ms,Unknown,0,1,1,
     3.567ms,Unknown,0,1,1,
     3.5675ms,Unknown,0,1,1,
     3.568ms,Unknown,0,1,1,
     3.5685ms,Unknown,0,1,1,
     3.569ms,Unknown,0,1,1,
     3.5695ms,Unknown,0,1,1,
     3.57ms,Unknown,0,1,1,
     3.5705ms,Unknown,0,1,1,
     3.571ms,Unknown,0,1,1,
     3.5715ms,Unknown,0,1,1,
     3.572ms,Unknown,0,1,1,
     3.5725ms,Unknown,0,1,1,
     3.573ms,Unknown,0,1,1,
     3.5735ms,Unknown,0,1,1,
     3.574ms,Unknown,0,1,1,
     3.5745ms,Unknown,0,1,1,
     3.575ms,Unknown,0,1,1,
     3.5755ms,Unknown,0,1,1,
     3.576ms,Unknown,0,1,1,
     3.5765ms,Unknown,0,1,1,
     3.577ms,Unknown,0,1,1,
     3.5775ms,Unknown,0,1,1,
     3.578ms,Unknown,0,1,1,
     3.5785ms,Unknown,0,1,1,
     3.579ms,Unknown,0,1,1,
     3.5795ms,Unknown,0,1,1,
     3.58ms,Unknown,0,1,1,
     3.5805ms,Unknown,0,1,1,
     3.581ms,Unknown,0,1,1,
     3.5815ms,Unknown,0,1,1,
     3.582ms,Unknown,0,1,1,
     3.5825ms,Unknown,0,1,1,
     3.583ms,Unknown,0,1,1,
     3.5835ms,Unknown,0,1,1,
     3.584ms,Unknown,0,1,1,
     3.5845ms,Unknown,0,1,1,
     3.585ms,Unknown,0,1,1,
     3.5855ms,Unknown,0,1,1,
     3.586ms,Unknown,0,1,1,
     3.5865ms,Unknown,0,1,1,
     3.587ms,Unknown,0,1,1,
     3.5875ms,Unknown,0,1,1,
     3.588ms,Unknown,0,1,1,
     3.5885ms,Unknown,0,1,1,
     3.589ms,Unknown,0,1,1,
     3.5895ms,Unknown,0,1,1,
     3.59ms,Unknown,0,1,1,
     3.5905ms,Unknown,0,1,1,
     3.591ms,Unknown,0,1,1,
     3.5915ms,Unknown,0,1,1,
     3.592ms,Unknown,0,1,1,
     3.5925ms,Unknown,0,1,1,
     3.593ms,Unknown,0,1,1,
     3.5935ms,Unknown,0,1,1,
     3.594ms,Unknown,0,1,1,
     3.5945ms,Unknown,0,1,1,
     3.595ms,Unknown,0,1,1,
     3.5955ms,Unknown,0,1,1,
     3.596ms,Unknown,0,1,1,
     3.5965ms,Unknown,0,1,1,
     3.597ms,Unknown,0,1,1,
     3.5975ms,Unknown,0,1,1,
     3.598ms,Unknown,0,1,1,
     3.5985ms,Unknown,0,1,1,
     3.599ms,Unknown,0,1,1,
     3.5995ms,Unknown,0,1,1,
     3.6ms,Unknown,0,1,1,
     3.6005ms,Unknown,0,1,1,
     3.601ms,Unknown,0,1,1,
     3.6015ms,Unknown,0,1,1,
     3.602ms,Unknown,0,1,1,
     3.6025ms,Unknown,0,1,1,
     3.603ms,Unknown,0,1,1,
     3.6035ms,Unknown,0,1,1,
     3.604ms,Unknown,0,1,1,
     3.6045ms,Unknown,0,1,1,
     3.605ms,Unknown,0,1,1,
     3.6055ms,Unknown,0,1,1,
     3.606ms,Unknown,0,1,1,
     3.6065ms,Unknown,0,1,1,
     3.607ms,Unknown,0,1,1,
     3.6075ms,Unknown,0,1,1,
     3.608ms,Unknown,0,1,1,
     3.6085ms,Unknown,0,1,1,
     3.609ms,Unknown,0,1,1,
     3.6095ms,Unknown,0,1,1,
     3.61ms,Unknown,0,1,1,
     3.6105ms,Unknown,0,1,1,
     3.611ms,Unknown,0,1,1,
     3.6115ms,Unknown,0,1,1,
     3.612ms,Unknown,0,1,1,
     3.6125ms,Unknown,0,1,1,
     3.613ms,Unknown,0,1,1,
     3.6135ms,Unknown,0,1,1,
     3.614ms,Unknown,0,1,1,
     3.6145ms,Unknown,0,1,1,
     3.615ms,Unknown,0,1,1,
     3.6155ms,Unknown,0,1,1,
     3.616ms,Unknown,0,1,1,
     3.6165ms,Unknown,0,1,1,
     3.617ms,Unknown,0,1,1,
     3.6175ms,Unknown,0,1,1,
     3.618ms,Unknown,0,1,1,
     3.6185ms,Unknown,0,1,1,
     3.619ms,Unknown,0,1,1,
     3.6195ms,Unknown,0,1,1,
     3.62ms,Unknown,0,1,1,
     3.6205ms,Unknown,0,1,1,
     3.621ms,Unknown,0,1,1,
     3.6215ms,Unknown,0,1,1,
     3.622ms,Unknown,0,1,1,
     3.6225ms,Unknown,0,1,1,
     3.623ms,Unknown,0,1,1,
     3.6235ms,Unknown,0,1,1,
     3.624ms,Unknown,0,1,1,
     3.6245ms,Unknown,0,1,1,
     3.625ms,Unknown,0,1,1,
     3.6255ms,Unknown,0,1,1,
     3.626ms,Unknown,0,1,1,
     3.6265ms,Unknown,0,1,1,
     3.627ms,Unknown,0,1,1,
     3.6275ms,Unknown,0,1,1,
     3.628ms,Unknown,0,1,1,
     3.6285ms,Unknown,0,1,1,
     3.629ms,Unknown,0,1,1,
     3.6295ms,Unknown,0,1,1,
     3.63ms,Unknown,0,1,1,
     3.6305ms,Unknown,0,1,1,
     3.631ms,Unknown,0,1,1,
     3.6315ms,Unknown,0,1,1,
     3.632ms,Unknown,0,1,1,
     3.6325ms,Unknown,0,1,1,
     3.633ms,Unknown,0,1,1,
     3.6335ms,Unknown,0,1,1,
     3.634ms,Unknown,0,1,1,
     3.6345ms,Unknown,0,1,1,
     3.635ms,Unknown,0,1,1,
     3.6355ms,Unknown,0,1,1,
     3.636ms,Unknown,0,1,1,
     3.6365ms,Unknown,0,1,1,
     3.637ms,Unknown,0,1,1,
     3.6375ms,Unknown,0,1,1,
     3.638ms,Unknown,0,1,1,
     3.6385ms,Unknown,0,1,1,
     3.639ms,Unknown,0,1,1,
     3.6395ms,Unknown,0,1,1,
     3.64ms,Unknown,0,1,1,
     3.6405ms,Unknown,0,1,1,
     3.641ms,Unknown,0,1,1,
     3.6415ms,Unknown,0,1,1,
     3.642ms,Unknown,0,1,1,
     3.6425ms,Unknown,0,1,1,
     3.643ms,Unknown,0,1,1,
     3.6435ms,Unknown,0,1,1,
     3.644ms,Unknown,0,1,1,
     3.6445ms,Unknown,0,1,1,
     3.645ms,Unknown,0,1,1,
     3.6455ms,Unknown,0,1,1,
     3.646ms,Unknown,0,1,1,
     3.6465ms,Unknown,0,1,1,
     3.647ms,Unknown,0,1,1,
     3.6475ms,Unknown,0,1,1,
     3.648ms,Unknown,0,1,1,
     3.6485ms,Unknown,0,1,1,
     3.649ms,Unknown,0,1,1,
     3.6495ms,Unknown,0,1,1,
     3.65ms,Unknown,0,1,1,
     3.6505ms,Unknown,0,1,1,
     3.651ms,Unknown,0,1,1,
     3.6515ms,Unknown,0,1,1,
     3.652ms,Unknown,0,1,1,
     3.6525ms,Unknown,0,1,1,
     3.653ms,Unknown,0,1,1,
     3.6535ms,Unknown,0,1,1,
     3.654ms,Unknown,0,1,1,
     3.6545ms,Unknown,0,1,1,
     3.655ms,Unknown,0,1,1,
     3.6555ms,Unknown,0,1,1,
     3.656ms,Unknown,0,1,1,
     3.6565ms,Unknown,0,1,1,
     3.657ms,Unknown,0,1,1,
     3.6575ms,Unknown,0,1,1,
     3.658ms,Unknown,0,1,1,
     3.6585ms,Unknown,0,1,1,
     3.659ms,Unknown,0,1,1,
     3.6595ms,Unknown,0,1,1,
     3.66ms,Unknown,0,1,1,
     3.6605ms,Unknown,0,1,1,
     3.661ms,Unknown,0,1,1,
     3.6615ms,Unknown,0,1,1,
     3.662ms,Unknown,0,1,1,
     3.6625ms,Unknown,0,1,1,
     3.663ms,Unknown,0,1,1,
     3.6635ms,Unknown,0,1,1,
     3.664ms,Unknown,0,1,1,
     3.6645ms,Unknown,0,1,1,
     3.665ms,Unknown,0,1,1,
     3.6655ms,Unknown,0,1,1,
     3.666ms,Unknown,0,1,1,
     3.6665ms,Unknown,0,1,1,
     3.667ms,Unknown,0,1,1,
     3.6675ms,Unknown,0,1,1,
     3.668ms,Unknown,0,1,1,
     3.6685ms,Unknown,0,1,1,
     3.669ms,Unknown,0,1,1,
     3.6695ms,Unknown,0,1,1,
     3.67ms,Unknown,0,1,1,
     3.6705ms,Unknown,0,1,1,
     3.671ms,Unknown,0,1,1,
     3.6715ms,Unknown,0,1,1,
     3.672ms,Unknown,0,1,1,
     3.6725ms,Unknown,0,1,1,
     3.673ms,Unknown,0,1,1,
     3.6735ms,Unknown,0,1,1,
     3.674ms,Unknown,0,1,1,
     3.6745ms,Unknown,0,1,1,
     3.675ms,Unknown,0,1,1,
     3.6755ms,Unknown,0,1,1,
     3.676ms,Unknown,0,1,1,
     3.6765ms,Unknown,0,1,1,
     3.677ms,Unknown,0,1,1,
     3.6775ms,Unknown,0,1,1,
     3.678ms,Unknown,0,1,1,
     3.6785ms,Unknown,0,1,1,
     3.679ms,Unknown,0,1,1,
     3.6795ms,Unknown,0,1,1,
     3.68ms,Unknown,0,1,1,
     3.6805ms,Unknown,0,1,1,
     3.681ms,Unknown,0,1,1,
     3.6815ms,Unknown,0,1,1,
     3.682ms,Unknown,0,1,1,
     3.6825ms,Unknown,0,1,1,
     3.683ms,Unknown,0,1,1,
     3.6835ms,Unknown,0,1,1,
     3.684ms,Unknown,0,1,1,
     3.6845ms,Unknown,0,1,1,
     3.685ms,Unknown,0,1,1,
     3.6855ms,Unknown,0,1,1,
     3.686ms,Unknown,0,1,1,
     3.6865ms,Unknown,0,1,1,
     3.687ms,Unknown,0,1,1,
     3.6875ms,Unknown,0,1,1,
     3.688ms,Unknown,0,1,1,
     3.6885ms,Unknown,0,1,1,
     3.689ms,Unknown,0,1,1,
     3.6895ms,Unknown,0,1,1,
     3.69ms,Unknown,0,1,1,
     3.6905ms,Unknown,0,1,1,
     3.691ms,Unknown,0,1,1,
     3.6915ms,Unknown,0,1,1,
     3.692ms,Unknown,0,1,1,
     3.6925ms,Unknown,0,1,1,
     3.693ms,Unknown,0,1,1,
     3.6935ms,Unknown,0,1,1,
     3.694ms,Unknown,0,1,1,
     3.6945ms,Unknown,0,1,1,
     3.695ms,Unknown,0,1,1,
     3.6955ms,Unknown,0,1,1,
     3.696ms,Unknown,0,1,1,
     3.6965ms,Unknown,0,1,1,
     3.697ms,Unknown,0,1,1,
     3.6975ms,Unknown,0,1,1,
     3.698ms,Unknown,0,1,1,
     3.6985ms,Unknown,0,1,1,
     3.699ms,Unknown,0,1,1,
     3.6995ms,Unknown,0,1,1,
     3.7ms,Unknown,0,1,1,
     3.7005ms,Unknown,0,1,1,
     3.701ms,Unknown,0,1,1,
     3.7015ms,Unknown,0,1,1,
     3.702ms,Unknown,0,1,1,
     3.7025ms,Unknown,0,1,1,
     3.703ms,Unknown,0,1,1,
     3.7035ms,Unknown,0,1,1,
     3.704ms,Unknown,0,1,1,
     3.7045ms,Unknown,0,1,1,
     3.705ms,Unknown,0,1,1,
     3.7055ms,Unknown,0,1,1,
     3.706ms,Unknown,0,1,1,
     3.7065ms,Unknown,0,1,1,
     3.707ms,Unknown,0,1,1,
     3.7075ms,Unknown,0,1,1,
     3.708ms,Unknown,0,1,1,
     3.7085ms,Unknown,0,1,1,
     3.709ms,Unknown,0,1,1,
     3.7095ms,Unknown,0,1,1,
     3.71ms,Unknown,0,1,1,
     3.7105ms,Unknown,0,1,1,
     3.711ms,Unknown,0,1,1,
     3.7115ms,Unknown,0,1,1,
     3.712ms,Unknown,0,1,1,
     3.7125ms,Unknown,0,1,1,
     3.713ms,Unknown,0,1,1,
     3.7135ms,Unknown,0,1,1,
     3.714ms,Unknown,0,1,1,
     3.7145ms,Unknown,0,1,1,
     3.715ms,Unknown,0,1,1,
     3.7155ms,Unknown,0,1,1,
     3.716ms,Unknown,0,1,1,
     3.7165ms,Unknown,0,1,1,
     3.717ms,Unknown,0,1,1,
     3.7175ms,Unknown,0,1,1,
     3.718ms,Unknown,0,1,1,
     3.7185ms,Unknown,0,1,1,
     3.719ms,Unknown,0,1,1,
     3.7195ms,Unknown,0,1,1,
     3.72ms,Unknown,0,1,1,
     3.7205ms,Unknown,0,1,1,
     3.721ms,Unknown,0,1,1,
     3.7215ms,Unknown,0,1,1,
     3.722ms,Unknown,0,1,1,
     3.7225ms,Unknown,0,1,1,
     3.723ms,Unknown,0,1,1,
     3.7235ms,Unknown,0,1,1,
     3.724ms,Unknown,0,1,1,
     3.7245ms,Unknown,0,1,1,
     3.725ms,Unknown,0,1,1,
     3.7255ms,Unknown,0,1,1,
     3.726ms,Unknown,0,1,1,
     3.7265ms,Unknown,0,1,1,
     3.727ms,Unknown,0,1,1,
     3.7275ms,Unknown,0,1,1,
     3.728ms,Unknown,0,1,1,
     3.7285ms,Unknown,0,1,1,
     3.729ms,Unknown,0,1,1,
     3.7295ms,Unknown,0,1,1,
     3.73ms,Unknown,0,1,1,
     3.7305ms,Unknown,0,1,1,
     3.731ms,Unknown,0,1,1,
     3.7315ms,Unknown,0,1,1,
     3.732ms,Unknown,0,1,1,
     3.7325ms,Unknown,0,1,1,
     3.733ms,Unknown,0,1,1,
     3.7335ms,Unknown,0,1,1,
     3.734ms,Unknown,0,1,1,
     3.7345ms,Unknown,0,1,1,
     3.735ms,Unknown,0,1,1,
     3.7355ms,Unknown,0,1,1,
     3.736ms,Unknown,0,1,1,
     3.7365ms,Unknown,0,1,1,
     3.737ms,Unknown,0,1,1,
     3.7375ms,Unknown,0,1,1,
     3.738ms,Unknown,0,1,1,
     3.7385ms,Unknown,0,1,1,
     3.739ms,Unknown,0,1,1,
     3.7395ms,Unknown,0,1,1,
     3.74ms,Unknown,0,1,1,
     3.7405ms,Unknown,0,1,1,
     3.741ms,Unknown,0,1,1,
     3.7415ms,Unknown,0,1,1,
     3.742ms,Unknown,0,1,1,
     3.7425ms,Unknown,0,1,1,
     3.743ms,Unknown,0,1,1,
     3.7435ms,Unknown,0,1,1,
     3.744ms,Unknown,0,1,1,
     3.7445ms,Unknown,0,1,1,
     3.745ms,Unknown,0,1,1,
     3.7455ms,Unknown,0,1,1,
     3.746ms,Unknown,0,1,1,
     3.7465ms,Unknown,0,1,1,
     3.747ms,Unknown,0,1,1,
     3.7475ms,Unknown,0,1,1,
     3.748ms,Unknown,0,1,1,
     3.7485ms,Unknown,0,1,1,
     3.749ms,Unknown,0,1,1,
     3.7495ms,Unknown,0,1,1,
     3.75ms,Unknown,0,1,1,
     3.7505ms,Unknown,0,1,1,
     3.751ms,Unknown,0,1,1,
     3.7515ms,Unknown,0,1,1,
     3.752ms,Unknown,0,1,1,
     3.7525ms,Unknown,0,1,1,
     3.753ms,Unknown,0,1,1,
     3.7535ms,Unknown,0,1,1,
     3.754ms,Unknown,0,1,1,
     3.7545ms,Unknown,0,1,1,
     3.755ms,Unknown,0,1,1,
     3.7555ms,Unknown,0,1,1,
     3.756ms,Unknown,0,1,1,
     3.7565ms,Unknown,0,1,1,
     3.757ms,Unknown,0,1,1,
     3.7575ms,Unknown,0,1,1,
     3.758ms,Unknown,0,1,1,
     3.7585ms,Unknown,0,1,1,
     3.759ms,Unknown,0,1,1,
     3.7595ms,Unknown,0,1,1,
     3.76ms,Unknown,0,1,1,
     3.7605ms,Unknown,0,1,1,
     3.761ms,Unknown,0,1,1,
     3.7615ms,Unknown,0,1,1,
     3.762ms,Unknown,0,1,1,
     3.7625ms,Unknown,0,1,1,
     3.763ms,Unknown,0,1,1,
     3.7635ms,Unknown,0,1,1,
     3.764ms,Unknown,0,1,1,
     3.7645ms,Unknown,0,1,1,
     3.765ms,Unknown,0,1,1,
     3.7655ms,Unknown,0,1,1,
     3.766ms,Unknown,0,1,1,
     3.7665ms,Unknown,0,1,1,
     3.767ms,Unknown,0,1,1,
     3.7675ms,Unknown,0,1,1,
     3.768ms,Unknown,0,1,1,
     3.7685ms,Unknown,0,1,1,
     3.769ms,Unknown,0,1,1,
     3.7695ms,Unknown,0,1,1,
     3.77ms,Unknown,0,1,1,
     3.7705ms,Unknown,0,1,1,
     3.771ms,Unknown,0,1,1,
     3.7715ms,Unknown,0,1,1,
     3.772ms,Unknown,0,1,1,
     3.7725ms,Unknown,0,1,1,
     3.773ms,Unknown,0,1,1,
     3.7735ms,Unknown,0,1,1,
     3.774ms,Unknown,0,1,1,
     3.7745ms,Unknown,0,1,1,
     3.775ms,Unknown,0,1,1,
     3.7755ms,Unknown,0,1,1,
     3.776ms,Unknown,0,1,1,
     3.7765ms,Unknown,0,1,1,
     3.777ms,Unknown,0,1,1,
     3.7775ms,Unknown,0,1,1,
     3.778ms,Unknown,0,1,1,
     3.7785ms,Unknown,0,1,1,
     3.779ms,Unknown,0,1,1,
     3.7795ms,Unknown,0,1,1,
     3.78ms,Unknown,0,1,1,
     3.7805ms,Unknown,0,1,1,
     3.781ms,Unknown,0,1,1,
     3.7815ms,Unknown,0,1,1,
     3.782ms,Unknown,0,1,1,
     3.7825ms,Unknown,0,1,1,
     3.783ms,Unknown,0,1,1,
     3.7835ms,Unknown,0,1,1,
     3.784ms,Unknown,0,1,1,
     3.7845ms,Unknown,0,1,1,
     3.785ms,Unknown,0,1,1,
     3.7855ms,Unknown,0,1,1,
     3.786ms,Unknown,0,1,1,
     3.7865ms,Unknown,0,1,1,
     3.787ms,Unknown,0,1,1,
     3.7875ms,Unknown,0,1,1,
     3.788ms,Unknown,0,1,1,
     3.7885ms,Unknown,0,1,1,
     3.789ms,Unknown,0,1,1,
     3.7895ms,Unknown,0,1,1,
