,,,,,
//Sieve out the display of the data.
------------------------------------------------------------------------------------------------
The style of the Data's display of Bus is Hexadecimal.
A Bar position: -16.1255ms 	T Bar position: 0ns 	B Bar position: -11.7505ms
//Channel name,| Bus1,*A0,*A1,*A2,
     112.293ms,Unknown,0,1,1,
     112.2935ms,Unknown,0,1,1,
     112.294ms,Unknown,0,1,1,
     112.2945ms,Unknown,0,1,1,
     112.295ms,Unknown,0,1,1,
     112.2955ms,Unknown,0,1,1,
     112.296ms,Unknown,0,1,1,
     112.2965ms,Unknown,0,1,1,
     112.297ms,Unknown,0,1,1,
     112.2975ms,Unknown,0,1,1,
     112.298ms,Unknown,0,1,1,
     112.2985ms,Unknown,0,1,1,
     112.299ms,Unknown,0,1,1,
     112.2995ms,Unknown,0,1,1,
     112.3ms,Unknown,0,1,1,
     112.3005ms,Unknown,0,1,1,
     112.301ms,Unknown,0,1,1,
     112.3015ms,Unknown,0,1,1,
     112.302ms,Unknown,0,1,1,
     112.3025ms,Unknown,0,1,1,
     112.303ms,Unknown,0,1,1,
     112.3035ms,Unknown,0,1,1,
     112.304ms,Unknown,0,1,1,
     112.3045ms,Unknown,0,1,1,
     112.305ms,Unknown,0,1,1,
     112.3055ms,Unknown,0,1,1,
     112.306ms,Unknown,0,1,1,
     112.3065ms,Unknown,0,1,1,
     112.307ms,Unknown,0,1,1,
     112.3075ms,Unknown,0,1,1,
     112.308ms,Unknown,0,1,1,
     112.3085ms,Unknown,0,1,1,
     112.309ms,Unknown,0,1,1,
     112.3095ms,Unknown,0,1,1,
     112.31ms,Unknown,0,1,1,
     112.3105ms,Unknown,0,1,1,
     112.311ms,Unknown,0,1,1,
     112.3115ms,Unknown,0,1,1,
     112.312ms,Unknown,0,1,1,
     112.3125ms,Unknown,0,1,1,
     112.313ms,Unknown,0,1,1,
     112.3135ms,Unknown,0,1,1,
     112.314ms,Unknown,0,1,1,
     112.3145ms,Unknown,0,1,1,
     112.315ms,Unknown,0,1,1,
     112.3155ms,Unknown,0,1,1,
     112.316ms,Unknown,0,1,1,
     112.3165ms,Unknown,0,1,1,
     112.317ms,Unknown,0,1,1,
     112.3175ms,Unknown,0,1,1,
     112.318ms,Unknown,0,1,1,
     112.3185ms,Unknown,0,1,1,
     112.319ms,Unknown,0,1,1,
     112.3195ms,Unknown,0,1,1,
     112.32ms,Unknown,0,1,1,
     112.3205ms,Unknown,0,1,1,
     112.321ms,Unknown,0,1,1,
     112.3215ms,Unknown,0,1,1,
     112.322ms,Unknown,0,1,1,
     112.3225ms,Unknown,0,1,1,
     112.323ms,Unknown,0,1,1,
     112.3235ms,Unknown,0,1,1,
     112.324ms,Unknown,0,1,1,
     112.3245ms,Unknown,0,1,1,
     112.325ms,Unknown,0,1,1,
     112.3255ms,Unknown,0,1,1,
     112.326ms,Unknown,0,1,1,
     112.3265ms,Unknown,0,1,1,
     112.327ms,Unknown,0,1,1,
     112.3275ms,Unknown,0,1,1,
     112.328ms,Unknown,0,1,1,
     112.3285ms,Unknown,0,1,1,
     112.329ms,Unknown,0,1,1,
     112.3295ms,Unknown,0,1,1,
     112.33ms,Unknown,0,1,1,
     112.3305ms,Unknown,0,1,1,
     112.331ms,Unknown,0,1,1,
     112.3315ms,Unknown,0,1,1,
     112.332ms,Unknown,0,1,1,
     112.3325ms,Unknown,0,1,1,
     112.333ms,Unknown,0,1,1,
     112.3335ms,Unknown,0,1,1,
     112.334ms,Unknown,0,1,1,
     112.3345ms,Unknown,0,1,1,
     112.335ms,Unknown,0,1,1,
     112.3355ms,Unknown,0,1,1,
     112.336ms,Unknown,0,1,1,
     112.3365ms,Unknown,0,1,1,
     112.337ms,Unknown,0,1,1,
     112.3375ms,Unknown,0,1,1,
     112.338ms,Unknown,0,1,1,
     112.3385ms,Unknown,0,1,1,
     112.339ms,Unknown,0,1,1,
     112.3395ms,Unknown,0,1,1,
     112.34ms,Unknown,0,1,1,
     112.3405ms,Unknown,0,1,1,
     112.341ms,Unknown,0,1,1,
     112.3415ms,Unknown,0,1,1,
     112.342ms,Unknown,0,1,1,
     112.3425ms,Unknown,0,1,1,
     112.343ms,Unknown,0,1,1,
     112.3435ms,Unknown,0,1,1,
     112.344ms,Unknown,0,1,1,
     112.3445ms,Unknown,0,1,1,
     112.345ms,Unknown,0,1,1,
     112.3455ms,Unknown,0,1,1,
     112.346ms,Unknown,0,1,1,
     112.3465ms,Unknown,0,1,1,
     112.347ms,Unknown,0,1,1,
     112.3475ms,Unknown,0,1,1,
     112.348ms,Unknown,0,1,1,
     112.3485ms,Unknown,0,1,1,
     112.349ms,Unknown,0,1,1,
     112.3495ms,Unknown,0,1,1,
     112.35ms,Unknown,0,1,1,
     112.3505ms,Unknown,0,1,1,
     112.351ms,Unknown,0,1,1,
     112.3515ms,Unknown,0,1,1,
     112.352ms,Unknown,0,1,1,
     112.3525ms,Unknown,0,1,1,
     112.353ms,Unknown,0,1,1,
     112.3535ms,Unknown,0,1,1,
     112.354ms,Unknown,0,1,1,
     112.3545ms,Unknown,0,1,1,
     112.355ms,Unknown,0,1,1,
     112.3555ms,Unknown,0,1,1,
     112.356ms,Unknown,0,1,1,
     112.3565ms,Unknown,0,1,1,
     112.357ms,Unknown,0,1,1,
     112.3575ms,Unknown,0,1,1,
     112.358ms,Unknown,0,1,1,
     112.3585ms,Unknown,0,1,1,
     112.359ms,Unknown,0,1,1,
     112.3595ms,Unknown,0,1,1,
     112.36ms,Unknown,0,1,1,
     112.3605ms,Unknown,0,1,1,
     112.361ms,Unknown,0,1,1,
     112.3615ms,Unknown,0,1,1,
     112.362ms,Unknown,0,1,1,
     112.3625ms,Unknown,0,1,1,
     112.363ms,Unknown,0,1,1,
     112.3635ms,Unknown,0,1,1,
     112.364ms,Unknown,0,1,1,
     112.3645ms,Unknown,0,1,1,
     112.365ms,Unknown,0,1,1,
     112.3655ms,Unknown,0,1,1,
     112.366ms,Unknown,0,1,1,
     112.3665ms,Unknown,0,1,1,
     112.367ms,Unknown,0,1,1,
     112.3675ms,Unknown,0,1,1,
     112.368ms,Unknown,0,1,1,
     112.3685ms,Unknown,0,1,1,
     112.369ms,Unknown,0,1,1,
     112.3695ms,Unknown,0,1,1,
     112.37ms,Unknown,0,1,1,
     112.3705ms,Unknown,0,1,1,
     112.371ms,Unknown,0,1,1,
     112.3715ms,Unknown,0,1,1,
     112.372ms,Unknown,0,1,1,
     112.3725ms,Unknown,0,1,1,
     112.373ms,Unknown,0,1,1,
     112.3735ms,Unknown,0,1,1,
     112.374ms,Unknown,0,1,1,
     112.3745ms,Unknown,0,1,1,
     112.375ms,Unknown,0,1,1,
     112.3755ms,Unknown,0,1,1,
     112.376ms,Unknown,0,1,1,
     112.3765ms,Unknown,0,1,1,
     112.377ms,Unknown,0,1,1,
     112.3775ms,Unknown,0,1,1,
     112.378ms,Unknown,0,1,1,
     112.3785ms,Unknown,0,1,1,
     112.379ms,Unknown,0,1,1,
     112.3795ms,Unknown,0,1,1,
     112.38ms,Unknown,0,1,1,
     112.3805ms,Unknown,0,1,1,
     112.381ms,Unknown,0,1,1,
     112.3815ms,Unknown,0,1,1,
     112.382ms,Unknown,0,1,1,
     112.3825ms,Unknown,0,1,1,
     112.383ms,Unknown,0,1,1,
     112.3835ms,Unknown,0,1,1,
     112.384ms,Unknown,0,1,1,
     112.3845ms,Unknown,0,1,1,
     112.385ms,Unknown,0,1,1,
     112.3855ms,Unknown,0,1,1,
     112.386ms,Unknown,0,1,1,
     112.3865ms,Unknown,0,1,1,
     112.387ms,Unknown,0,1,1,
     112.3875ms,Unknown,0,1,1,
     112.388ms,Unknown,0,1,1,
     112.3885ms,Unknown,0,1,1,
     112.389ms,Unknown,0,1,1,
     112.3895ms,Unknown,0,1,1,
     112.39ms,Unknown,0,1,1,
     112.3905ms,Unknown,0,1,1,
     112.391ms,Unknown,0,1,1,
     112.3915ms,Unknown,0,1,1,
     112.392ms,Unknown,0,1,1,
     112.3925ms,Unknown,0,1,1,
     112.393ms,Unknown,0,1,1,
     112.3935ms,Unknown,0,1,1,
     112.394ms,Unknown,0,1,1,
     112.3945ms,Unknown,0,1,1,
     112.395ms,Unknown,0,1,1,
     112.3955ms,Unknown,0,1,1,
     112.396ms,Unknown,0,1,1,
     112.3965ms,Unknown,0,1,1,
     112.397ms,Unknown,0,1,1,
     112.3975ms,Unknown,0,1,1,
     112.398ms,Unknown,0,1,1,
     112.3985ms,Unknown,0,1,1,
     112.399ms,Unknown,0,1,1,
     112.3995ms,Unknown,0,1,1,
     112.4ms,Unknown,0,1,1,
     112.4005ms,Unknown,0,1,1,
     112.401ms,Unknown,0,1,1,
     112.4015ms,Unknown,0,1,1,
     112.402ms,Unknown,0,1,1,
     112.4025ms,Unknown,0,1,1,
     112.403ms,Unknown,0,1,1,
     112.4035ms,Unknown,0,1,1,
     112.404ms,Unknown,0,1,1,
     112.4045ms,Unknown,0,1,1,
     112.405ms,Unknown,0,1,1,
     112.4055ms,Unknown,0,1,1,
     112.406ms,Unknown,0,1,1,
     112.4065ms,Unknown,0,1,1,
     112.407ms,Unknown,0,1,1,
     112.4075ms,Unknown,0,1,1,
     112.408ms,Unknown,0,1,1,
     112.4085ms,Unknown,0,1,1,
     112.409ms,Unknown,0,1,1,
     112.4095ms,Unknown,0,1,1,
     112.41ms,Unknown,0,1,1,
     112.4105ms,Unknown,0,1,1,
     112.411ms,Unknown,0,1,1,
     112.4115ms,Unknown,0,1,1,
     112.412ms,Unknown,0,1,1,
     112.4125ms,Unknown,0,1,1,
     112.413ms,Unknown,0,1,1,
     112.4135ms,Unknown,0,1,1,
     112.414ms,Unknown,0,1,1,
     112.4145ms,Unknown,0,1,1,
     112.415ms,Unknown,0,1,1,
     112.4155ms,Unknown,0,1,1,
     112.416ms,Unknown,0,1,1,
     112.4165ms,Unknown,0,1,1,
     112.417ms,Unknown,0,1,1,
     112.4175ms,Unknown,0,1,1,
     112.418ms,Unknown,0,1,1,
     112.4185ms,Unknown,0,1,1,
     112.419ms,Unknown,0,1,1,
     112.4195ms,Unknown,0,1,1,
     112.42ms,Unknown,0,1,1,
     112.4205ms,Unknown,0,1,1,
     112.421ms,Unknown,0,1,1,
     112.4215ms,Unknown,0,1,1,
     112.422ms,Unknown,0,1,1,
     112.4225ms,Unknown,0,1,1,
     112.423ms,Unknown,0,1,1,
     112.4235ms,Unknown,0,1,1,
     112.424ms,Unknown,0,1,1,
     112.4245ms,Unknown,0,1,1,
     112.425ms,Unknown,0,1,1,
     112.4255ms,Unknown,0,1,1,
     112.426ms,Unknown,0,1,1,
     112.4265ms,Unknown,0,1,1,
     112.427ms,Unknown,0,1,1,
     112.4275ms,Unknown,0,1,1,
     112.428ms,Unknown,0,1,1,
     112.4285ms,Unknown,0,1,1,
     112.429ms,Unknown,0,1,1,
     112.4295ms,Unknown,0,1,1,
     112.43ms,Unknown,0,1,1,
     112.4305ms,Unknown,0,1,1,
     112.431ms,Unknown,0,1,1,
     112.4315ms,Unknown,0,1,1,
     112.432ms,Unknown,0,1,1,
     112.4325ms,Unknown,0,1,1,
     112.433ms,Unknown,0,1,1,
     112.4335ms,Unknown,0,1,1,
     112.434ms,Unknown,0,1,1,
     112.4345ms,Unknown,0,1,1,
     112.435ms,Unknown,0,1,1,
     112.4355ms,Unknown,0,1,1,
     112.436ms,Unknown,0,1,1,
     112.4365ms,Unknown,0,1,1,
     112.437ms,Unknown,0,1,1,
     112.4375ms,Unknown,0,1,1,
     112.438ms,Unknown,0,1,1,
     112.4385ms,Unknown,0,1,1,
     112.439ms,Unknown,0,1,1,
     112.4395ms,Unknown,0,1,1,
     112.44ms,Unknown,0,1,1,
     112.4405ms,Unknown,0,1,1,
     112.441ms,Unknown,0,1,1,
     112.4415ms,Unknown,0,1,1,
     112.442ms,Unknown,0,1,1,
     112.4425ms,Unknown,0,1,1,
     112.443ms,Unknown,0,1,1,
     112.4435ms,Unknown,0,1,1,
     112.444ms,Unknown,0,1,1,
     112.4445ms,Unknown,0,1,1,
     112.445ms,Unknown,0,1,1,
     112.4455ms,Unknown,0,1,1,
     112.446ms,Unknown,0,1,1,
     112.4465ms,Unknown,0,1,1,
     112.447ms,Unknown,0,1,1,
     112.4475ms,Unknown,0,1,1,
     112.448ms,Unknown,0,1,1,
     112.4485ms,Unknown,0,1,1,
     112.449ms,Unknown,0,1,1,
     112.4495ms,Unknown,0,1,1,
     112.45ms,Unknown,0,1,1,
     112.4505ms,Unknown,0,1,1,
     112.451ms,Unknown,0,1,1,
     112.4515ms,Unknown,0,1,1,
     112.452ms,Unknown,0,1,1,
     112.4525ms,Unknown,0,1,1,
     112.453ms,Unknown,0,1,1,
     112.4535ms,Unknown,0,1,1,
     112.454ms,Unknown,0,1,1,
     112.4545ms,Unknown,0,1,1,
     112.455ms,Unknown,0,1,1,
     112.4555ms,Unknown,0,1,1,
     112.456ms,Unknown,0,1,1,
     112.4565ms,Unknown,0,1,1,
     112.457ms,Unknown,0,1,1,
     112.4575ms,Unknown,0,1,1,
     112.458ms,Unknown,0,1,1,
     112.4585ms,Unknown,0,1,1,
     112.459ms,Unknown,0,1,1,
     112.4595ms,Unknown,0,1,1,
     112.46ms,Unknown,0,1,1,
     112.4605ms,Unknown,0,1,1,
     112.461ms,Unknown,0,1,1,
     112.4615ms,Unknown,0,1,1,
     112.462ms,Unknown,0,1,1,
     112.4625ms,Unknown,0,1,1,
     112.463ms,Unknown,0,1,1,
     112.4635ms,Unknown,0,1,1,
     112.464ms,Unknown,0,1,1,
     112.4645ms,Unknown,0,1,1,
     112.465ms,Unknown,0,1,1,
     112.4655ms,Unknown,0,1,1,
     112.466ms,Unknown,0,1,1,
     112.4665ms,Unknown,0,1,1,
     112.467ms,Unknown,0,1,1,
     112.4675ms,Unknown,0,1,1,
     112.468ms,Unknown,0,1,1,
     112.4685ms,Unknown,0,1,1,
     112.469ms,Unknown,0,1,1,
     112.4695ms,Unknown,0,1,1,
     112.47ms,Unknown,0,1,1,
     112.4705ms,Unknown,0,1,1,
     112.471ms,Unknown,0,1,1,
     112.4715ms,Unknown,0,1,1,
     112.472ms,Unknown,0,1,1,
     112.4725ms,Unknown,0,1,1,
     112.473ms,Unknown,0,1,1,
     112.4735ms,Unknown,0,1,1,
     112.474ms,Unknown,0,1,1,
     112.4745ms,Unknown,0,1,1,
     112.475ms,Unknown,0,1,1,
     112.4755ms,Unknown,0,1,1,
     112.476ms,Unknown,0,1,1,
     112.4765ms,Unknown,0,1,1,
     112.477ms,Unknown,0,1,1,
     112.4775ms,Unknown,0,1,1,
     112.478ms,Unknown,0,1,1,
     112.4785ms,Unknown,0,1,1,
     112.479ms,Unknown,0,1,1,
     112.4795ms,Unknown,0,1,1,
     112.48ms,Unknown,0,1,1,
     112.4805ms,Unknown,0,1,1,
     112.481ms,Unknown,0,1,1,
     112.4815ms,Unknown,0,1,1,
     112.482ms,Unknown,0,1,1,
     112.4825ms,Unknown,0,1,1,
     112.483ms,Unknown,0,1,1,
     112.4835ms,Unknown,0,1,1,
     112.484ms,Unknown,0,1,1,
     112.4845ms,Unknown,0,1,1,
     112.485ms,Unknown,0,1,1,
     112.4855ms,Unknown,0,1,1,
     112.486ms,Unknown,0,1,1,
     112.4865ms,Unknown,0,1,1,
     112.487ms,Unknown,0,1,1,
     112.4875ms,Unknown,0,1,1,
     112.488ms,Unknown,0,1,1,
     112.4885ms,Unknown,0,1,1,
     112.489ms,Unknown,0,1,1,
     112.4895ms,Unknown,0,1,1,
     112.49ms,Unknown,0,1,1,
     112.4905ms,Unknown,0,1,1,
     112.491ms,Unknown,0,1,1,
     112.4915ms,Unknown,0,1,1,
     112.492ms,Unknown,0,1,1,
     112.4925ms,Unknown,0,1,1,
     112.493ms,Unknown,0,1,1,
     112.4935ms,Unknown,0,1,1,
     112.494ms,Unknown,0,1,1,
     112.4945ms,Unknown,0,1,1,
     112.495ms,Unknown,0,1,1,
     112.4955ms,Unknown,0,1,1,
     112.496ms,Unknown,0,1,1,
     112.4965ms,Unknown,0,1,1,
     112.497ms,Unknown,0,1,1,
     112.4975ms,Unknown,0,1,1,
     112.498ms,Unknown,0,1,1,
     112.4985ms,Unknown,0,1,1,
     112.499ms,Unknown,0,1,1,
     112.4995ms,Unknown,0,1,1,
     112.5ms,Unknown,0,1,1,
     112.5005ms,Unknown,0,1,1,
     112.501ms,Unknown,0,1,1,
     112.5015ms,Unknown,0,1,1,
     112.502ms,Unknown,0,1,1,
     112.5025ms,Unknown,0,1,1,
     112.503ms,Unknown,0,1,1,
     112.5035ms,Unknown,0,1,1,
     112.504ms,Unknown,0,1,1,
     112.5045ms,Unknown,0,1,1,
     112.505ms,Unknown,0,1,1,
     112.5055ms,Unknown,0,1,1,
     112.506ms,Unknown,0,1,1,
     112.5065ms,Unknown,0,1,1,
     112.507ms,Unknown,0,1,1,
     112.5075ms,Unknown,0,1,1,
     112.508ms,Unknown,0,1,1,
     112.5085ms,Unknown,0,1,1,
     112.509ms,Unknown,0,1,1,
     112.5095ms,Unknown,0,1,1,
     112.51ms,Unknown,0,1,1,
     112.5105ms,Unknown,0,1,1,
     112.511ms,Unknown,0,1,1,
     112.5115ms,Unknown,0,1,1,
     112.512ms,Unknown,0,1,1,
     112.5125ms,Unknown,0,1,1,
     112.513ms,Unknown,0,1,1,
     112.5135ms,Unknown,0,1,1,
     112.514ms,Unknown,0,1,1,
     112.5145ms,Unknown,0,1,1,
     112.515ms,Unknown,0,1,1,
     112.5155ms,Unknown,0,1,1,
     112.516ms,Unknown,0,1,1,
     112.5165ms,Unknown,0,1,1,
     112.517ms,Unknown,0,1,1,
     112.5175ms,Unknown,0,1,1,
     112.518ms,Unknown,0,1,1,
     112.5185ms,Unknown,0,1,1,
     112.519ms,Unknown,0,1,1,
     112.5195ms,Unknown,0,1,1,
     112.52ms,Unknown,0,1,1,
     112.5205ms,Unknown,0,1,1,
     112.521ms,Unknown,0,1,1,
     112.5215ms,Unknown,0,1,1,
     112.522ms,Unknown,0,1,1,
     112.5225ms,Unknown,0,1,1,
     112.523ms,Unknown,0,1,1,
     112.5235ms,Unknown,0,1,1,
     112.524ms,Unknown,0,1,1,
     112.5245ms,Unknown,0,1,1,
     112.525ms,Unknown,0,1,1,
     112.5255ms,Unknown,0,1,1,
     112.526ms,Unknown,0,1,1,
     112.5265ms,Unknown,0,1,1,
     112.527ms,Unknown,0,1,1,
     112.5275ms,Unknown,0,1,1,
     112.528ms,Unknown,0,1,1,
     112.5285ms,Unknown,0,1,1,
     112.529ms,Unknown,0,1,1,
     112.5295ms,Unknown,0,1,1,
     112.53ms,Unknown,0,1,1,
     112.5305ms,Unknown,0,1,1,
     112.531ms,Unknown,0,1,1,
     112.5315ms,Unknown,0,1,1,
     112.532ms,Unknown,0,1,1,
     112.5325ms,Unknown,0,1,1,
     112.533ms,Unknown,0,1,1,
     112.5335ms,Unknown,0,1,1,
     112.534ms,Unknown,0,1,1,
     112.5345ms,Unknown,0,1,1,
     112.535ms,Unknown,0,1,1,
     112.5355ms,Unknown,0,1,1,
     112.536ms,Unknown,0,1,1,
     112.5365ms,Unknown,0,1,1,
     112.537ms,Unknown,0,1,1,
     112.5375ms,Unknown,0,1,1,
     112.538ms,Unknown,0,1,1,
     112.5385ms,Unknown,0,1,1,
     112.539ms,Unknown,0,1,1,
     112.5395ms,Unknown,0,1,1,
     112.54ms,Unknown,0,1,1,
     112.5405ms,Unknown,0,1,1,
     112.541ms,Unknown,0,1,1,
     112.5415ms,Unknown,0,1,1,
     112.542ms,Unknown,0,1,1,
     112.5425ms,Unknown,0,1,1,
     112.543ms,Unknown,0,1,1,
     112.5435ms,Unknown,0,1,1,
     112.544ms,Unknown,0,1,1,
     112.5445ms,Unknown,0,1,1,
     112.545ms,Unknown,0,1,1,
     112.5455ms,Unknown,0,1,1,
     112.546ms,Unknown,0,1,1,
     112.5465ms,Unknown,0,1,1,
     112.547ms,Unknown,0,1,1,
     112.5475ms,Unknown,0,1,1,
     112.548ms,Unknown,0,1,1,
     112.5485ms,Unknown,0,1,1,
     112.549ms,Unknown,0,1,1,
     112.5495ms,Unknown,0,1,1,
     112.55ms,Unknown,0,1,1,
     112.5505ms,Unknown,0,1,1,
     112.551ms,Unknown,0,1,1,
     112.5515ms,Unknown,0,1,1,
     112.552ms,Unknown,0,1,1,
     112.5525ms,Unknown,0,1,1,
     112.553ms,Unknown,0,1,1,
     112.5535ms,Unknown,0,1,1,
     112.554ms,Unknown,0,1,1,
     112.5545ms,Unknown,0,1,1,
     112.555ms,Unknown,0,1,1,
     112.5555ms,Unknown,0,1,1,
     112.556ms,Unknown,0,1,1,
     112.5565ms,Unknown,0,1,1,
     112.557ms,Unknown,0,1,1,
     112.5575ms,Unknown,0,1,1,
     112.558ms,Unknown,0,1,1,
     112.5585ms,Unknown,0,1,1,
     112.559ms,Unknown,0,1,1,
     112.5595ms,Unknown,0,1,1,
     112.56ms,Unknown,0,1,1,
     112.5605ms,Unknown,0,1,1,
     112.561ms,Unknown,0,1,1,
     112.5615ms,Unknown,0,1,1,
     112.562ms,Unknown,0,1,1,
     112.5625ms,Unknown,0,1,1,
     112.563ms,Unknown,0,1,1,
     112.5635ms,Unknown,0,1,1,
     112.564ms,Unknown,0,1,1,
     112.5645ms,Unknown,0,1,1,
     112.565ms,Unknown,0,1,1,
     112.5655ms,Unknown,0,1,1,
     112.566ms,Unknown,0,1,1,
     112.5665ms,Unknown,0,1,1,
     112.567ms,Unknown,0,1,1,
     112.5675ms,Unknown,0,1,1,
     112.568ms,Unknown,0,1,1,
     112.5685ms,Unknown,0,1,1,
     112.569ms,Unknown,0,1,1,
     112.5695ms,Unknown,0,1,1,
     112.57ms,Unknown,0,1,1,
     112.5705ms,Unknown,0,1,1,
     112.571ms,Unknown,0,1,1,
     112.5715ms,Unknown,0,1,1,
     112.572ms,Unknown,0,1,1,
     112.5725ms,Unknown,0,1,1,
     112.573ms,Unknown,0,1,1,
     112.5735ms,Unknown,0,1,1,
     112.574ms,Unknown,0,1,1,
     112.5745ms,Unknown,0,1,1,
     112.575ms,Unknown,0,1,1,
     112.5755ms,Unknown,0,1,1,
     112.576ms,Unknown,0,1,1,
     112.5765ms,Unknown,0,1,1,
     112.577ms,Unknown,0,1,1,
     112.5775ms,Unknown,0,1,1,
     112.578ms,Unknown,0,1,1,
     112.5785ms,Unknown,0,1,1,
     112.579ms,Unknown,0,1,1,
     112.5795ms,Unknown,0,1,1,
     112.58ms,Unknown,0,1,1,
     112.5805ms,Unknown,0,1,1,
     112.581ms,Unknown,0,1,1,
     112.5815ms,Unknown,0,1,1,
     112.582ms,Unknown,0,1,1,
     112.5825ms,Unknown,0,1,1,
     112.583ms,Unknown,0,1,1,
     112.5835ms,Unknown,0,1,1,
     112.584ms,Unknown,0,1,1,
     112.5845ms,Unknown,0,1,1,
     112.585ms,Unknown,0,1,1,
     112.5855ms,Unknown,0,1,1,
     112.586ms,Unknown,0,1,1,
     112.5865ms,Unknown,0,1,1,
     112.587ms,Unknown,0,1,1,
     112.5875ms,Unknown,0,1,1,
     112.588ms,Unknown,0,1,1,
     112.5885ms,Unknown,0,1,1,
     112.589ms,Unknown,0,1,1,
     112.5895ms,Unknown,0,1,1,
     112.59ms,Unknown,0,1,1,
     112.5905ms,Unknown,0,1,1,
     112.591ms,Unknown,0,1,1,
     112.5915ms,Unknown,0,1,1,
     112.592ms,Unknown,0,1,1,
     112.5925ms,Unknown,0,1,1,
     112.593ms,Unknown,0,1,1,
     112.5935ms,Unknown,0,1,1,
     112.594ms,Unknown,0,1,1,
     112.5945ms,Unknown,0,1,1,
     112.595ms,Unknown,0,1,1,
     112.5955ms,Unknown,0,1,1,
     112.596ms,Unknown,0,1,1,
     112.5965ms,Unknown,0,1,1,
     112.597ms,Unknown,0,1,1,
     112.5975ms,Unknown,0,1,1,
     112.598ms,Unknown,0,1,1,
     112.5985ms,Unknown,0,1,1,
     112.599ms,Unknown,0,1,1,
     112.5995ms,Unknown,0,1,1,
     112.6ms,Unknown,0,1,1,
     112.6005ms,Unknown,0,1,1,
     112.601ms,Unknown,0,1,1,
     112.6015ms,Unknown,0,1,1,
     112.602ms,Unknown,0,1,1,
     112.6025ms,Unknown,0,1,1,
     112.603ms,Unknown,0,1,1,
     112.6035ms,Unknown,0,1,1,
     112.604ms,Unknown,0,1,1,
     112.6045ms,Unknown,0,1,1,
     112.605ms,Unknown,0,1,1,
     112.6055ms,Unknown,0,1,1,
     112.606ms,Unknown,0,1,1,
     112.6065ms,Unknown,0,1,1,
     112.607ms,Unknown,0,1,1,
     112.6075ms,Unknown,0,1,1,
     112.608ms,Unknown,0,1,1,
     112.6085ms,Unknown,0,1,1,
     112.609ms,Unknown,0,1,1,
     112.6095ms,Unknown,0,1,1,
     112.61ms,Unknown,0,1,1,
     112.6105ms,Unknown,0,1,1,
     112.611ms,Unknown,0,1,1,
     112.6115ms,Unknown,0,1,1,
     112.612ms,Unknown,0,1,1,
     112.6125ms,Unknown,0,1,1,
     112.613ms,Unknown,0,1,1,
     112.6135ms,Unknown,0,1,1,
     112.614ms,Unknown,0,1,1,
     112.6145ms,Unknown,0,1,1,
     112.615ms,Unknown,0,1,1,
     112.6155ms,Unknown,0,1,1,
     112.616ms,Unknown,0,1,1,
     112.6165ms,Unknown,0,1,1,
     112.617ms,Unknown,0,1,1,
     112.6175ms,Unknown,0,1,1,
     112.618ms,Unknown,0,1,1,
     112.6185ms,Unknown,0,1,1,
     112.619ms,Unknown,0,1,1,
     112.6195ms,Unknown,0,1,1,
     112.62ms,Unknown,0,1,1,
     112.6205ms,Unknown,0,1,1,
     112.621ms,Unknown,0,1,1,
     112.6215ms,Unknown,0,1,1,
     112.622ms,Unknown,0,1,1,
     112.6225ms,Unknown,0,1,1,
     112.623ms,Unknown,0,1,1,
     112.6235ms,Unknown,0,1,1,
     112.624ms,Unknown,0,1,1,
     112.6245ms,Unknown,0,1,1,
     112.625ms,Unknown,0,1,1,
     112.6255ms,Unknown,0,1,1,
     112.626ms,Unknown,0,1,1,
     112.6265ms,Unknown,0,1,1,
     112.627ms,Unknown,0,1,1,
     112.6275ms,Unknown,0,1,1,
     112.628ms,Unknown,0,1,1,
     112.6285ms,Unknown,0,1,1,
     112.629ms,Unknown,0,1,1,
     112.6295ms,Unknown,0,1,1,
     112.63ms,Unknown,0,1,1,
     112.6305ms,Unknown,0,1,1,
     112.631ms,Unknown,0,1,1,
     112.6315ms,Unknown,0,1,1,
     112.632ms,Unknown,0,1,1,
     112.6325ms,Unknown,0,1,1,
     112.633ms,Unknown,0,1,1,
     112.6335ms,Unknown,0,1,1,
     112.634ms,Unknown,0,1,1,
     112.6345ms,Unknown,0,1,1,
     112.635ms,Unknown,0,1,1,
     112.6355ms,Unknown,0,1,1,
     112.636ms,Unknown,0,1,1,
     112.6365ms,Unknown,0,1,1,
     112.637ms,Unknown,0,1,1,
     112.6375ms,Unknown,0,1,1,
     112.638ms,Unknown,0,1,1,
     112.6385ms,Unknown,0,1,1,
     112.639ms,Unknown,0,1,1,
     112.6395ms,Unknown,0,1,1,
     112.64ms,Unknown,0,1,1,
     112.6405ms,Unknown,0,1,1,
     112.641ms,Unknown,0,1,1,
     112.6415ms,Unknown,0,1,1,
     112.642ms,Unknown,0,1,1,
     112.6425ms,Unknown,0,1,1,
     112.643ms,Unknown,0,1,1,
     112.6435ms,Unknown,0,1,1,
     112.644ms,Unknown,0,1,1,
     112.6445ms,Unknown,0,1,1,
     112.645ms,Unknown,0,1,1,
     112.6455ms,Unknown,0,1,1,
     112.646ms,Unknown,0,1,1,
     112.6465ms,Unknown,0,1,1,
     112.647ms,Unknown,0,1,1,
     112.6475ms,Unknown,0,1,1,
     112.648ms,Unknown,0,1,1,
