,,,,,,
//Sieve out the display of the data.
------------------------------------------------------------------------------------------------
The style of the Data's display of Bus is Hexadecimal.
A Bar position: 27.6975ms 	T Bar position: 0ns 	B Bar position: 27.8795ms
//Channel name,| Bus1,*A0,*A1,*A2,COUNT,
     46.7525ms,Unknown,0,0,1,1,
     46.753ms,Unknown,0,0,1,0,
     46.7535ms,Unknown,0,0,1,0,
     46.754ms,Unknown,0,0,1,0,
     46.7545ms,Unknown,0,0,1,0,
     46.755ms,Unknown,0,0,1,0,
     46.7555ms,Unknown,0,0,1,0,
     46.756ms,Unknown,0,0,1,0,
     46.7565ms,Unknown,0,0,1,0,
     46.757ms,Unknown,0,0,1,0,
     46.7575ms,Unknown,0,0,1,0,
     46.758ms,Unknown,0,0,1,0,
     46.7585ms,Unknown,0,0,1,1,
     46.759ms,Unknown,0,0,1,1,
     46.7595ms,Unknown,0,0,1,0,
     46.76ms,Unknown,0,0,1,0,
     46.7605ms,Unknown,0,0,1,0,
     46.761ms,Unknown,0,0,1,0,
     46.7615ms,Unknown,0,0,1,1,
     46.762ms,Unknown,0,0,1,1,
     46.7625ms,Unknown,0,0,1,1,
     46.763ms,Unknown,0,0,1,1,
     46.7635ms,Unknown,0,0,1,1,
     46.764ms,Unknown,0,0,1,1,
     46.7645ms,Unknown,0,0,1,1,
     46.765ms,Unknown,0,0,1,1,
     46.7655ms,Unknown,0,0,1,1,
     46.766ms,Unknown,0,0,1,0,
     46.7665ms,Unknown,0,0,1,0,
     46.767ms,Unknown,0,0,1,0,
     46.7675ms,Unknown,0,0,1,0,
     46.768ms,Unknown,0,0,1,0,
     46.7685ms,Unknown,0,0,1,0,
     46.769ms,Unknown,0,0,1,0,
     46.7695ms,Unknown,0,0,1,0,
     46.77ms,Unknown,0,0,1,0,
     46.7705ms,Unknown,0,0,1,0,
     46.771ms,Unknown,0,0,1,1,
     46.7715ms,Unknown,0,0,1,1,
     46.772ms,Unknown,0,0,1,0,
     46.7725ms,Unknown,0,0,1,0,
     46.773ms,Unknown,0,0,1,0,
     46.7735ms,Unknown,0,0,1,0,
     46.774ms,Unknown,0,0,1,0,
     46.7745ms,Unknown,0,0,1,0,
     46.775ms,Unknown,0,0,1,0,
     46.7755ms,Unknown,0,0,1,0,
     46.776ms,Unknown,0,0,1,0,
     46.7765ms,Unknown,0,0,1,0,
     46.777ms,Unknown,0,0,1,1,
     46.7775ms,Unknown,0,0,1,1,
     46.778ms,Unknown,0,0,1,1,
     46.7785ms,Unknown,0,0,1,0,
     46.779ms,Unknown,0,0,1,0,
     46.7795ms,Unknown,0,0,1,0,
     46.78ms,Unknown,0,0,1,0,
     46.7805ms,Unknown,0,0,1,0,
     46.781ms,Unknown,0,0,1,0,
     46.7815ms,Unknown,0,0,1,0,
     46.782ms,Unknown,0,0,1,1,
     46.7825ms,Unknown,0,0,1,1,
     46.783ms,Unknown,0,0,1,1,
     46.7835ms,Unknown,0,0,1,1,
     46.784ms,Unknown,0,0,1,1,
     46.7845ms,Unknown,0,0,1,1,
     46.785ms,Unknown,0,0,1,1,
     46.7855ms,Unknown,0,0,1,1,
     46.786ms,Unknown,0,0,1,0,
     46.7865ms,Unknown,0,0,1,0,
     46.787ms,Unknown,0,0,1,0,
     46.7875ms,Unknown,0,0,1,0,
     46.788ms,Unknown,0,0,1,0,
     46.7885ms,Unknown,0,0,1,0,
     46.789ms,Unknown,0,0,1,0,
     46.7895ms,Unknown,0,0,1,0,
     46.79ms,Unknown,0,0,1,1,
     46.7905ms,Unknown,0,0,1,1,
     46.791ms,Unknown,0,0,1,0,
     46.7915ms,Unknown,0,0,1,0,
     46.792ms,Unknown,0,0,1,0,
     46.7925ms,Unknown,0,0,1,0,
     46.793ms,Unknown,0,0,1,0,
     46.7935ms,Unknown,0,0,1,0,
     46.794ms,Unknown,0,0,1,0,
     46.7945ms,Unknown,0,0,1,0,
     46.795ms,Unknown,0,0,1,0,
     46.7955ms,Unknown,0,0,1,0,
     46.796ms,Unknown,0,0,1,1,
     46.7965ms,Unknown,0,0,1,1,
     46.797ms,Unknown,0,0,1,1,
     46.7975ms,Unknown,0,0,1,0,
     46.798ms,Unknown,0,0,1,0,
     46.7985ms,Unknown,0,0,1,0,
     46.799ms,Unknown,0,0,1,0,
     46.7995ms,Unknown,0,0,1,0,
     46.8ms,Unknown,0,0,1,0,
     46.8005ms,Unknown,0,0,1,0,
     46.801ms,Unknown,0,0,1,0,
     46.8015ms,Unknown,0,0,1,0,
     46.802ms,Unknown,0,0,1,0,
     46.8025ms,Unknown,0,0,1,1,
     46.803ms,Unknown,0,0,1,1,
     46.8035ms,Unknown,0,0,1,1,
     46.804ms,Unknown,0,0,1,0,
     46.8045ms,Unknown,0,0,1,0,
     46.805ms,Unknown,0,0,1,0,
     46.8055ms,Unknown,0,0,1,0,
     46.806ms,Unknown,0,0,1,0,
     46.8065ms,Unknown,0,0,1,0,
     46.807ms,Unknown,0,0,1,0,
     46.8075ms,Unknown,0,0,1,0,
     46.808ms,Unknown,0,0,1,0,
     46.8085ms,Unknown,0,0,1,0,
     46.809ms,Unknown,0,0,1,1,
     46.8095ms,Unknown,0,0,1,1,
     46.81ms,Unknown,0,0,1,0,
     46.8105ms,Unknown,0,0,1,0,
     46.811ms,Unknown,0,0,1,0,
     46.8115ms,Unknown,0,0,1,0,
     46.812ms,Unknown,0,0,1,0,
     46.8125ms,Unknown,0,0,1,0,
     46.813ms,Unknown,0,0,1,0,
     46.8135ms,Unknown,0,0,1,0,
     46.814ms,Unknown,0,0,1,0,
     46.8145ms,Unknown,0,0,1,0,
     46.815ms,Unknown,0,0,1,1,
     46.8155ms,Unknown,0,0,1,1,
     46.816ms,Unknown,0,0,1,0,
     46.8165ms,Unknown,0,0,1,0,
     46.817ms,Unknown,0,0,1,0,
     46.8175ms,Unknown,0,0,1,0,
     46.818ms,Unknown,0,0,1,0,
     46.8185ms,Unknown,0,0,1,0,
     46.819ms,Unknown,0,0,1,0,
     46.8195ms,Unknown,0,0,1,0,
     46.82ms,Unknown,0,0,1,0,
     46.8205ms,Unknown,0,0,1,0,
     46.821ms,Unknown,0,0,1,0,
     46.8215ms,Unknown,0,0,1,1,
     46.822ms,Unknown,0,0,1,1,
     46.8225ms,Unknown,0,0,1,0,
     46.823ms,Unknown,0,0,1,0,
     46.8235ms,Unknown,0,0,1,0,
     46.824ms,Unknown,0,0,1,1,
     46.8245ms,Unknown,0,0,1,1,
     46.825ms,Unknown,0,0,1,1,
     46.8255ms,Unknown,0,0,1,1,
     46.826ms,Unknown,0,0,1,1,
     46.8265ms,Unknown,0,0,1,1,
     46.827ms,Unknown,0,0,1,1,
     46.8275ms,Unknown,0,0,1,1,
     46.828ms,Unknown,0,0,1,1,
     46.8285ms,Unknown,0,0,1,1,
     46.829ms,Unknown,0,0,1,0,
     46.8295ms,Unknown,0,0,1,0,
     46.83ms,Unknown,0,0,1,0,
     46.8305ms,Unknown,0,0,1,0,
     46.831ms,Unknown,0,0,1,0,
     46.8315ms,Unknown,0,0,1,0,
     46.832ms,Unknown,0,0,1,0,
     46.8325ms,Unknown,0,0,1,0,
     46.833ms,Unknown,0,0,1,0,
     46.8335ms,Unknown,0,0,1,0,
     46.834ms,Unknown,0,0,1,1,
     46.8345ms,Unknown,0,0,1,1,
     46.835ms,Unknown,0,0,1,0,
     46.8355ms,Unknown,0,0,1,0,
     46.836ms,Unknown,0,0,1,0,
     46.8365ms,Unknown,0,0,1,0,
     46.837ms,Unknown,0,0,1,0,
     46.8375ms,Unknown,0,0,1,0,
     46.838ms,Unknown,0,0,1,0,
     46.8385ms,Unknown,0,0,1,0,
     46.839ms,Unknown,0,0,1,0,
     46.8395ms,Unknown,0,0,1,0,
     46.84ms,Unknown,0,0,1,0,
     46.8405ms,Unknown,0,0,1,1,
     46.841ms,Unknown,0,0,1,1,
     46.8415ms,Unknown,0,0,1,0,
     46.842ms,Unknown,0,0,1,0,
     46.8425ms,Unknown,0,0,1,0,
     46.843ms,Unknown,0,0,1,0,
     46.8435ms,Unknown,0,0,1,0,
     46.844ms,Unknown,0,0,1,0,
     46.8445ms,Unknown,0,0,1,1,
     46.845ms,Unknown,0,0,1,1,
     46.8455ms,Unknown,0,0,1,1,
     46.846ms,Unknown,0,0,1,1,
     46.8465ms,Unknown,0,0,1,1,
     46.847ms,Unknown,0,0,1,1,
     46.8475ms,Unknown,0,0,1,1,
     46.848ms,Unknown,0,0,1,1,
     46.8485ms,Unknown,0,0,1,0,
     46.849ms,Unknown,0,0,1,0,
     46.8495ms,Unknown,0,0,1,0,
     46.85ms,Unknown,0,0,1,0,
     46.8505ms,Unknown,0,0,1,0,
     46.851ms,Unknown,0,0,1,0,
     46.8515ms,Unknown,0,0,1,0,
     46.852ms,Unknown,0,0,1,0,
     46.8525ms,Unknown,0,0,1,0,
     46.853ms,Unknown,0,0,1,1,
     46.8535ms,Unknown,0,0,1,1,
     46.854ms,Unknown,0,0,1,0,
     46.8545ms,Unknown,0,0,1,0,
     46.855ms,Unknown,0,0,1,0,
     46.8555ms,Unknown,0,0,1,0,
     46.856ms,Unknown,0,0,1,0,
     46.8565ms,Unknown,0,0,1,0,
     46.857ms,Unknown,0,0,1,0,
     46.8575ms,Unknown,0,0,1,0,
     46.858ms,Unknown,0,0,1,0,
     46.8585ms,Unknown,0,0,1,0,
     46.859ms,Unknown,0,0,1,1,
     46.8595ms,Unknown,0,0,1,1,
     46.86ms,Unknown,0,0,1,1,
     46.8605ms,Unknown,0,0,1,0,
     46.861ms,Unknown,0,0,1,0,
     46.8615ms,Unknown,0,0,1,0,
     46.862ms,Unknown,0,0,1,0,
     46.8625ms,Unknown,0,0,1,0,
     46.863ms,Unknown,0,0,1,0,
     46.8635ms,Unknown,0,0,1,0,
     46.864ms,Unknown,0,0,1,0,
     46.8645ms,Unknown,0,0,1,0,
     46.865ms,Unknown,0,0,1,0,
     46.8655ms,Unknown,0,0,1,1,
     46.866ms,Unknown,0,0,1,1,
     46.8665ms,Unknown,0,0,1,0,
     46.867ms,Unknown,0,0,1,0,
     46.8675ms,Unknown,0,0,1,0,
     46.868ms,Unknown,0,0,1,0,
     46.8685ms,Unknown,0,0,1,0,
     46.869ms,Unknown,0,0,1,0,
     46.8695ms,Unknown,0,0,1,0,
     46.87ms,Unknown,0,0,1,0,
     46.8705ms,Unknown,0,0,1,0,
     46.871ms,Unknown,0,0,1,0,
     46.8715ms,Unknown,0,0,1,0,
     46.872ms,Unknown,0,0,1,1,
     46.8725ms,Unknown,0,0,1,1,
     46.873ms,Unknown,0,0,1,0,
     46.8735ms,Unknown,0,0,1,0,
     46.874ms,Unknown,0,0,1,0,
     46.8745ms,Unknown,0,0,1,0,
     46.875ms,Unknown,0,0,1,0,
     46.8755ms,Unknown,0,0,1,0,
     46.876ms,Unknown,0,0,1,0,
     46.8765ms,Unknown,0,0,1,0,
     46.877ms,Unknown,0,0,1,0,
     46.8775ms,Unknown,0,0,1,0,
     46.878ms,Unknown,0,0,1,1,
     46.8785ms,Unknown,0,0,1,1,
     46.879ms,Unknown,0,0,1,1,
     46.8795ms,Unknown,0,0,1,0,
     46.88ms,Unknown,0,0,1,0,
     46.8805ms,Unknown,0,0,1,0,
     46.881ms,Unknown,0,0,1,0,
     46.8815ms,Unknown,0,0,1,0,
     46.882ms,Unknown,0,0,1,0,
     46.8825ms,Unknown,0,0,1,0,
     46.883ms,Unknown,0,0,1,0,
     46.8835ms,Unknown,0,0,1,0,
     46.884ms,Unknown,0,0,1,0,
     46.8845ms,Unknown,0,0,1,1,
     46.885ms,Unknown,0,0,1,1,
     46.8855ms,Unknown,0,0,1,0,
     46.886ms,Unknown,0,0,1,0,
     46.8865ms,Unknown,0,0,1,1,
     46.887ms,Unknown,0,0,1,1,
     46.8875ms,Unknown,0,0,1,1,
     46.888ms,Unknown,0,0,1,1,
     46.8885ms,Unknown,0,0,1,1,
     46.889ms,Unknown,0,0,1,1,
     46.8895ms,Unknown,0,0,1,1,
     46.89ms,Unknown,0,0,1,0,
     46.8905ms,Unknown,0,0,1,0,
     46.891ms,Unknown,0,0,1,1,
     46.8915ms,Unknown,0,0,1,1,
     46.892ms,Unknown,0,0,1,0,
     46.8925ms,Unknown,0,0,1,0,
     46.893ms,Unknown,0,0,1,0,
     46.8935ms,Unknown,0,0,1,0,
     46.894ms,Unknown,0,0,1,0,
     46.8945ms,Unknown,0,0,1,0,
     46.895ms,Unknown,0,0,1,0,
     46.8955ms,Unknown,0,0,1,0,
     46.896ms,Unknown,0,0,1,0,
     46.8965ms,Unknown,0,0,1,0,
     46.897ms,Unknown,0,0,1,1,
     46.8975ms,Unknown,0,0,1,1,
     46.898ms,Unknown,0,0,1,1,
     46.8985ms,Unknown,0,0,1,0,
     46.899ms,Unknown,0,0,1,0,
     46.8995ms,Unknown,0,0,1,0,
     46.9ms,Unknown,0,0,1,0,
     46.9005ms,Unknown,0,0,1,0,
     46.901ms,Unknown,0,0,1,0,
     46.9015ms,Unknown,0,0,1,0,
     46.902ms,Unknown,0,0,1,0,
     46.9025ms,Unknown,0,0,1,0,
     46.903ms,Unknown,0,0,1,0,
     46.9035ms,Unknown,0,0,1,1,
     46.904ms,Unknown,0,0,1,1,
     46.9045ms,Unknown,0,0,1,0,
     46.905ms,Unknown,0,0,1,0,
     46.9055ms,Unknown,0,0,1,0,
     46.906ms,Unknown,0,0,1,0,
     46.9065ms,Unknown,0,0,1,0,
     46.907ms,Unknown,0,0,1,1,
     46.9075ms,Unknown,0,0,1,1,
     46.908ms,Unknown,0,0,1,0,
     46.9085ms,Unknown,0,0,1,0,
     46.909ms,Unknown,0,0,1,0,
     46.9095ms,Unknown,0,0,1,1,
     46.91ms,Unknown,0,0,1,1,
     46.9105ms,Unknown,0,0,1,1,
     46.911ms,Unknown,0,0,1,0,
     46.9115ms,Unknown,0,0,1,0,
     46.912ms,Unknown,0,0,1,0,
     46.9125ms,Unknown,0,0,1,0,
     46.913ms,Unknown,0,0,1,0,
     46.9135ms,Unknown,0,0,1,0,
     46.914ms,Unknown,0,0,1,0,
     46.9145ms,Unknown,0,0,1,0,
     46.915ms,Unknown,0,0,1,0,
     46.9155ms,Unknown,0,0,1,0,
     46.916ms,Unknown,0,0,1,1,
     46.9165ms,Unknown,0,0,1,1,
     46.917ms,Unknown,0,0,1,0,
     46.9175ms,Unknown,0,0,1,0,
     46.918ms,Unknown,0,0,1,0,
     46.9185ms,Unknown,0,0,1,0,
     46.919ms,Unknown,0,0,1,0,
     46.9195ms,Unknown,0,0,1,0,
     46.92ms,Unknown,0,0,1,0,
     46.9205ms,Unknown,0,0,1,0,
     46.921ms,Unknown,0,0,1,0,
     46.9215ms,Unknown,0,0,1,0,
     46.922ms,Unknown,0,0,1,0,
     46.9225ms,Unknown,0,0,1,1,
     46.923ms,Unknown,0,0,1,1,
     46.9235ms,Unknown,0,0,1,0,
     46.924ms,Unknown,0,0,1,0,
     46.9245ms,Unknown,0,0,1,0,
     46.925ms,Unknown,0,0,1,0,
     46.9255ms,Unknown,0,0,1,0,
     46.926ms,Unknown,0,0,1,0,
     46.9265ms,Unknown,0,0,1,0,
     46.927ms,Unknown,0,0,1,0,
     46.9275ms,Unknown,0,0,1,0,
     46.928ms,Unknown,0,0,1,1,
     46.9285ms,Unknown,0,0,1,1,
     46.929ms,Unknown,0,0,1,1,
     46.9295ms,Unknown,0,0,1,1,
     46.93ms,Unknown,0,0,1,1,
     46.9305ms,Unknown,0,0,1,1,
     46.931ms,Unknown,0,0,1,1,
     46.9315ms,Unknown,0,0,1,1,
     46.932ms,Unknown,0,0,1,1,
     46.9325ms,Unknown,0,0,1,1,
     46.933ms,Unknown,0,0,1,1,
     46.9335ms,Unknown,0,0,1,1,
     46.934ms,Unknown,0,0,1,0,
     46.9345ms,Unknown,0,0,1,0,
     46.935ms,Unknown,0,0,1,1,
     46.9355ms,Unknown,0,0,1,1,
     46.936ms,Unknown,0,0,1,0,
     46.9365ms,Unknown,0,0,1,0,
     46.937ms,Unknown,0,0,1,0,
     46.9375ms,Unknown,0,0,1,0,
     46.938ms,Unknown,0,0,1,0,
     46.9385ms,Unknown,0,0,1,0,
     46.939ms,Unknown,0,0,1,0,
     46.9395ms,Unknown,0,0,1,0,
     46.94ms,Unknown,0,0,1,0,
     46.9405ms,Unknown,0,0,1,0,
     46.941ms,Unknown,0,0,1,1,
     46.9415ms,Unknown,0,0,1,1,
     46.942ms,Unknown,0,0,1,1,
     46.9425ms,Unknown,0,0,1,0,
     46.943ms,Unknown,0,0,1,0,
     46.9435ms,Unknown,0,0,1,0,
     46.944ms,Unknown,0,0,1,0,
     46.9445ms,Unknown,0,0,1,0,
     46.945ms,Unknown,0,0,1,0,
     46.9455ms,Unknown,0,0,1,0,
     46.946ms,Unknown,0,0,1,0,
     46.9465ms,Unknown,0,0,1,0,
     46.947ms,Unknown,0,0,1,0,
     46.9475ms,Unknown,0,0,1,1,
     46.948ms,Unknown,0,0,1,1,
     46.9485ms,Unknown,0,0,1,0,
     46.949ms,Unknown,0,0,1,1,
     46.9495ms,Unknown,0,0,1,1,
     46.95ms,Unknown,0,0,1,0,
     46.9505ms,Unknown,0,0,1,0,
     46.951ms,Unknown,0,0,1,0,
     46.9515ms,Unknown,0,0,1,0,
     46.952ms,Unknown,0,0,1,0,
     46.9525ms,Unknown,0,0,1,0,
     46.953ms,Unknown,0,0,1,0,
     46.9535ms,Unknown,0,0,1,0,
     46.954ms,Unknown,0,0,1,1,
     46.9545ms,Unknown,0,0,1,1,
     46.955ms,Unknown,0,0,1,0,
     46.9555ms,Unknown,0,0,1,0,
     46.956ms,Unknown,0,0,1,0,
     46.9565ms,Unknown,0,0,1,0,
     46.957ms,Unknown,0,0,1,0,
     46.9575ms,Unknown,0,0,1,0,
     46.958ms,Unknown,0,0,1,0,
     46.9585ms,Unknown,0,0,1,0,
     46.959ms,Unknown,0,0,1,0,
     46.9595ms,Unknown,0,0,1,0,
     46.96ms,Unknown,0,0,1,1,
     46.9605ms,Unknown,0,0,1,1,
     46.961ms,Unknown,0,0,1,1,
     46.9615ms,Unknown,0,0,1,0,
     46.962ms,Unknown,0,0,1,0,
     46.9625ms,Unknown,0,0,1,0,
     46.963ms,Unknown,0,0,1,0,
     46.9635ms,Unknown,0,0,1,0,
     46.964ms,Unknown,0,0,1,0,
     46.9645ms,Unknown,0,0,1,0,
     46.965ms,Unknown,0,0,1,0,
     46.9655ms,Unknown,0,0,1,0,
     46.966ms,Unknown,0,0,1,0,
     46.9665ms,Unknown,0,0,1,1,
     46.967ms,Unknown,0,0,1,1,
     46.9675ms,Unknown,0,0,1,0,
     46.968ms,Unknown,0,0,1,0,
     46.9685ms,Unknown,0,0,1,0,
     46.969ms,Unknown,0,0,1,0,
     46.9695ms,Unknown,0,0,1,1,
     46.97ms,Unknown,0,0,1,1,
     46.9705ms,Unknown,0,0,1,0,
     46.971ms,Unknown,0,0,1,0,
     46.9715ms,Unknown,0,0,1,0,
     46.972ms,Unknown,0,0,1,0,
     46.9725ms,Unknown,0,0,1,0,
     46.973ms,Unknown,0,0,1,1,
     46.9735ms,Unknown,0,0,1,1,
     46.974ms,Unknown,0,0,1,0,
     46.9745ms,Unknown,0,0,1,0,
     46.975ms,Unknown,0,0,1,0,
     46.9755ms,Unknown,0,0,1,0,
     46.976ms,Unknown,0,0,1,0,
     46.9765ms,Unknown,0,0,1,0,
     46.977ms,Unknown,0,0,1,0,
     46.9775ms,Unknown,0,0,1,0,
     46.978ms,Unknown,0,0,1,0,
     46.9785ms,Unknown,0,0,1,0,
     46.979ms,Unknown,0,0,1,1,
     46.9795ms,Unknown,0,0,1,1,
     46.98ms,Unknown,0,0,1,1,
     46.9805ms,Unknown,0,0,1,0,
     46.981ms,Unknown,0,0,1,0,
     46.9815ms,Unknown,0,0,1,0,
     46.982ms,Unknown,0,0,1,0,
     46.9825ms,Unknown,0,0,1,0,
     46.983ms,Unknown,0,0,1,0,
     46.9835ms,Unknown,0,0,1,0,
     46.984ms,Unknown,0,0,1,0,
     46.9845ms,Unknown,0,0,1,0,
     46.985ms,Unknown,0,0,1,0,
     46.9855ms,Unknown,0,0,1,1,
     46.986ms,Unknown,0,0,1,1,
     46.9865ms,Unknown,0,0,1,0,
     46.987ms,Unknown,0,0,1,0,
     46.9875ms,Unknown,0,0,1,0,
     46.988ms,Unknown,0,0,1,0,
     46.9885ms,Unknown,0,0,1,0,
     46.989ms,Unknown,0,0,1,0,
     46.9895ms,Unknown,0,0,1,0,
     46.99ms,Unknown,0,0,1,0,
     46.9905ms,Unknown,0,0,1,1,
     46.991ms,Unknown,0,0,1,1,
     46.9915ms,Unknown,0,0,1,1,
     46.992ms,Unknown,0,0,1,1,
     46.9925ms,Unknown,0,0,1,1,
     46.993ms,Unknown,0,0,1,1,
     46.9935ms,Unknown,0,0,1,1,
     46.994ms,Unknown,0,0,1,0,
     46.9945ms,Unknown,0,0,1,0,
     46.995ms,Unknown,0,0,1,0,
     46.9955ms,Unknown,0,0,1,0,
     46.996ms,Unknown,0,0,1,0,
     46.9965ms,Unknown,0,0,1,0,
     46.997ms,Unknown,0,0,1,0,
     46.9975ms,Unknown,0,0,1,0,
     46.998ms,Unknown,0,0,1,1,
     46.9985ms,Unknown,0,0,1,1,
     46.999ms,Unknown,0,0,1,0,
     46.9995ms,Unknown,0,0,1,0,
     47ms,Unknown,0,0,1,0,
     47.0005ms,Unknown,0,0,1,0,
     47.001ms,Unknown,0,0,1,0,
     47.0015ms,Unknown,0,0,1,0,
     47.002ms,Unknown,0,0,1,0,
     47.0025ms,Unknown,0,0,1,0,
     47.003ms,Unknown,0,0,1,0,
     47.0035ms,Unknown,0,0,1,0,
     47.004ms,Unknown,0,0,1,0,
     47.0045ms,Unknown,0,0,1,1,
     47.005ms,Unknown,0,0,1,1,
     47.0055ms,Unknown,0,0,1,0,
     47.006ms,Unknown,0,0,1,0,
     47.0065ms,Unknown,0,0,1,0,
     47.007ms,Unknown,0,0,1,0,
     47.0075ms,Unknown,0,0,1,0,
     47.008ms,Unknown,0,0,1,0,
     47.0085ms,Unknown,0,0,1,0,
     47.009ms,Unknown,0,0,1,0,
     47.0095ms,Unknown,0,0,1,0,
     47.01ms,Unknown,0,0,1,0,
     47.0105ms,Unknown,0,0,1,1,
     47.011ms,Unknown,0,0,1,1,
     47.0115ms,Unknown,0,0,1,1,
     47.012ms,Unknown,0,0,1,1,
     47.0125ms,Unknown,0,0,1,1,
     47.013ms,Unknown,0,0,1,1,
     47.0135ms,Unknown,0,0,1,1,
     47.014ms,Unknown,0,0,1,1,
     47.0145ms,Unknown,0,0,1,1,
     47.015ms,Unknown,0,0,1,0,
     47.0155ms,Unknown,0,0,1,0,
     47.016ms,Unknown,0,0,1,0,
     47.0165ms,Unknown,0,0,1,0,
     47.017ms,Unknown,0,0,1,1,
     47.0175ms,Unknown,0,0,1,1,
     47.018ms,Unknown,0,0,1,0,
     47.0185ms,Unknown,0,0,1,0,
     47.019ms,Unknown,0,0,1,0,
     47.0195ms,Unknown,0,0,1,0,
     47.02ms,Unknown,0,0,1,0,
     47.0205ms,Unknown,0,0,1,0,
     47.021ms,Unknown,0,0,1,0,
     47.0215ms,Unknown,0,0,1,0,
     47.022ms,Unknown,0,0,1,0,
     47.0225ms,Unknown,0,0,1,0,
     47.023ms,Unknown,0,0,1,1,
     47.0235ms,Unknown,0,0,1,1,
     47.024ms,Unknown,0,0,1,1,
     47.0245ms,Unknown,0,0,1,0,
     47.025ms,Unknown,0,0,1,0,
     47.0255ms,Unknown,0,0,1,0,
     47.026ms,Unknown,0,0,1,0,
     47.0265ms,Unknown,0,0,1,0,
     47.027ms,Unknown,0,0,1,0,
     47.0275ms,Unknown,0,0,1,0,
     47.028ms,Unknown,0,0,1,0,
     47.0285ms,Unknown,0,0,1,0,
     47.029ms,Unknown,0,0,1,0,
     47.0295ms,Unknown,0,0,1,1,
     47.03ms,Unknown,0,0,1,1,
     47.0305ms,Unknown,0,0,1,0,
     47.031ms,Unknown,0,0,1,0,
     47.0315ms,Unknown,0,0,1,0,
     47.032ms,Unknown,0,0,1,1,
     47.0325ms,Unknown,0,0,1,1,
     47.033ms,Unknown,0,0,1,0,
     47.0335ms,Unknown,0,0,1,0,
     47.034ms,Unknown,0,0,1,0,
     47.0345ms,Unknown,0,0,1,0,
     47.035ms,Unknown,0,0,1,0,
     47.0355ms,Unknown,0,0,1,0,
     47.036ms,Unknown,0,0,1,1,
     47.0365ms,Unknown,0,0,1,1,
     47.037ms,Unknown,0,0,1,0,
     47.0375ms,Unknown,0,0,1,0,
     47.038ms,Unknown,0,0,1,0,
     47.0385ms,Unknown,0,0,1,0,
     47.039ms,Unknown,0,0,1,0,
     47.0395ms,Unknown,0,0,1,0,
     47.04ms,Unknown,0,0,1,0,
     47.0405ms,Unknown,0,0,1,0,
     47.041ms,Unknown,0,0,1,0,
     47.0415ms,Unknown,0,0,1,0,
     47.042ms,Unknown,0,0,1,1,
     47.0425ms,Unknown,0,0,1,1,
     47.043ms,Unknown,0,0,1,1,
     47.0435ms,Unknown,0,0,1,0,
     47.044ms,Unknown,0,0,1,0,
     47.0445ms,Unknown,0,0,1,0,
     47.045ms,Unknown,0,0,1,0,
     47.0455ms,Unknown,0,0,1,0,
     47.046ms,Unknown,0,0,1,0,
     47.0465ms,Unknown,0,0,1,0,
     47.047ms,Unknown,0,0,1,0,
     47.0475ms,Unknown,0,0,1,0,
     47.048ms,Unknown,0,0,1,0,
     47.0485ms,Unknown,0,0,1,1,
     47.049ms,Unknown,0,0,1,1,
     47.0495ms,Unknown,0,0,1,0,
     47.05ms,Unknown,0,0,1,0,
     47.0505ms,Unknown,0,0,1,0,
     47.051ms,Unknown,0,0,1,0,
     47.0515ms,Unknown,0,0,1,0,
     47.052ms,Unknown,0,0,1,0,
     47.0525ms,Unknown,0,0,1,0,
     47.053ms,Unknown,0,0,1,1,
     47.0535ms,Unknown,0,0,1,1,
     47.054ms,Unknown,0,0,1,1,
     47.0545ms,Unknown,0,0,1,1,
     47.055ms,Unknown,0,0,1,1,
     47.0555ms,Unknown,0,0,1,1,
     47.056ms,Unknown,0,0,1,1,
     47.0565ms,Unknown,0,0,1,0,
     47.057ms,Unknown,0,0,1,0,
     47.0575ms,Unknown,0,0,1,0,
     47.058ms,Unknown,0,0,1,0,
     47.0585ms,Unknown,0,0,1,0,
     47.059ms,Unknown,0,0,1,0,
     47.0595ms,Unknown,0,0,1,0,
     47.06ms,Unknown,0,0,1,0,
     47.0605ms,Unknown,0,0,1,0,
     47.061ms,Unknown,0,0,1,1,
     47.0615ms,Unknown,0,0,1,1,
     47.062ms,Unknown,0,0,1,1,
     47.0625ms,Unknown,0,0,1,0,
     47.063ms,Unknown,0,0,1,0,
     47.0635ms,Unknown,0,0,1,0,
     47.064ms,Unknown,0,0,1,0,
     47.0645ms,Unknown,0,0,1,0,
     47.065ms,Unknown,0,0,1,0,
     47.0655ms,Unknown,0,0,1,0,
     47.066ms,Unknown,0,0,1,0,
     47.0665ms,Unknown,0,0,1,0,
     47.067ms,Unknown,0,0,1,0,
     47.0675ms,Unknown,0,0,1,1,
     47.068ms,Unknown,0,0,1,1,
     47.0685ms,Unknown,0,0,1,0,
     47.069ms,Unknown,0,0,1,0,
     47.0695ms,Unknown,0,0,1,0,
     47.07ms,Unknown,0,0,1,0,
     47.0705ms,Unknown,0,0,1,0,
     47.071ms,Unknown,0,0,1,0,
     47.0715ms,Unknown,0,0,1,0,
     47.072ms,Unknown,0,0,1,0,
     47.0725ms,Unknown,0,0,1,0,
     47.073ms,Unknown,0,0,1,0,
     47.0735ms,Unknown,0,0,1,1,
     47.074ms,Unknown,0,0,1,1,
     47.0745ms,Unknown,0,0,1,1,
