,,,,,,
//Sieve out the display of the data.
------------------------------------------------------------------------------------------------
The style of the Data's display of Bus is Hexadecimal.
A Bar position: 27.6975ms 	T Bar position: 0ns 	B Bar position: 27.8795ms
//Channel name,| Bus1,*A0,*A1,*A2,COUNT,
     72.605ms,Unknown,0,1,1,1,
     72.6055ms,Unknown,0,1,1,1,
     72.606ms,Unknown,0,1,1,1,
     72.6065ms,Unknown,0,1,1,1,
     72.607ms,Unknown,0,1,1,1,
     72.6075ms,Unknown,0,1,1,1,
     72.608ms,Unknown,0,1,1,1,
     72.6085ms,Unknown,0,1,1,1,
     72.609ms,Unknown,0,1,1,1,
     72.6095ms,Unknown,0,1,1,1,
     72.61ms,Unknown,0,1,1,1,
     72.6105ms,Unknown,0,1,1,1,
     72.611ms,Unknown,0,1,1,1,
     72.6115ms,Unknown,0,1,1,1,
     72.612ms,Unknown,0,1,1,1,
     72.6125ms,Unknown,0,1,1,1,
     72.613ms,Unknown,0,1,1,1,
     72.6135ms,Unknown,0,1,1,1,
     72.614ms,Unknown,0,1,1,1,
     72.6145ms,Unknown,0,1,1,1,
     72.615ms,Unknown,0,1,1,1,
     72.6155ms,Unknown,0,1,1,1,
     72.616ms,Unknown,0,1,1,1,
     72.6165ms,Unknown,0,1,1,1,
     72.617ms,Unknown,0,1,1,1,
     72.6175ms,Unknown,0,1,1,1,
     72.618ms,Unknown,0,1,1,1,
     72.6185ms,Unknown,0,1,1,1,
     72.619ms,Unknown,0,1,1,1,
     72.6195ms,Unknown,0,1,1,1,
     72.62ms,Unknown,0,1,1,1,
     72.6205ms,Unknown,0,1,1,1,
     72.621ms,Unknown,0,1,1,1,
     72.6215ms,Unknown,0,1,1,1,
     72.622ms,Unknown,0,1,1,1,
     72.6225ms,Unknown,0,1,1,1,
     72.623ms,Unknown,0,1,1,1,
     72.6235ms,Unknown,0,1,1,1,
     72.624ms,Unknown,0,1,1,1,
     72.6245ms,Unknown,0,1,1,1,
     72.625ms,Unknown,0,1,1,1,
     72.6255ms,Unknown,0,1,1,1,
     72.626ms,Unknown,0,1,1,1,
     72.6265ms,Unknown,0,1,1,1,
     72.627ms,Unknown,0,1,1,1,
     72.6275ms,Unknown,0,1,1,1,
     72.628ms,Unknown,0,1,1,1,
     72.6285ms,Unknown,0,1,1,1,
     72.629ms,Unknown,0,1,1,1,
     72.6295ms,Unknown,0,1,1,1,
     72.63ms,Unknown,0,1,1,1,
     72.6305ms,Unknown,0,1,1,1,
     72.631ms,Unknown,0,1,1,1,
     72.6315ms,Unknown,0,1,1,1,
     72.632ms,Unknown,0,1,1,1,
     72.6325ms,Unknown,0,1,1,1,
     72.633ms,Unknown,0,1,1,1,
     72.6335ms,Unknown,0,1,1,1,
     72.634ms,Unknown,0,1,1,1,
     72.6345ms,Unknown,0,1,1,1,
     72.635ms,Unknown,0,1,1,1,
     72.6355ms,Unknown,0,1,1,1,
     72.636ms,Unknown,0,1,1,1,
     72.6365ms,Unknown,0,1,1,1,
     72.637ms,Unknown,0,1,1,1,
     72.6375ms,Unknown,0,1,1,1,
     72.638ms,Unknown,0,1,1,1,
     72.6385ms,Unknown,0,1,1,1,
     72.639ms,Unknown,0,1,1,1,
     72.6395ms,Unknown,0,1,1,1,
     72.64ms,Unknown,0,1,1,1,
     72.6405ms,Unknown,0,1,1,1,
     72.641ms,Unknown,0,1,1,1,
     72.6415ms,Unknown,0,1,1,1,
     72.642ms,Unknown,0,1,1,1,
     72.6425ms,Unknown,0,1,1,1,
     72.643ms,Unknown,0,1,1,1,
     72.6435ms,Unknown,0,1,1,1,
     72.644ms,Unknown,0,1,1,1,
     72.6445ms,Unknown,0,1,1,1,
     72.645ms,Unknown,0,1,1,1,
     72.6455ms,Unknown,0,1,1,1,
     72.646ms,Unknown,0,1,1,1,
     72.6465ms,Unknown,0,1,1,1,
     72.647ms,Unknown,0,1,1,1,
     72.6475ms,Unknown,0,1,1,1,
     72.648ms,Unknown,0,1,1,1,
     72.6485ms,Unknown,0,1,1,1,
     72.649ms,Unknown,0,1,1,1,
     72.6495ms,Unknown,0,1,1,1,
     72.65ms,Unknown,0,1,1,1,
     72.6505ms,Unknown,0,1,1,1,
     72.651ms,Unknown,0,1,1,1,
     72.6515ms,Unknown,0,1,1,1,
     72.652ms,Unknown,0,1,1,1,
     72.6525ms,Unknown,0,1,1,1,
     72.653ms,Unknown,0,1,1,1,
     72.6535ms,Unknown,0,1,1,1,
     72.654ms,Unknown,0,1,1,1,
     72.6545ms,Unknown,0,1,1,1,
     72.655ms,Unknown,0,1,1,1,
     72.6555ms,Unknown,0,1,1,1,
     72.656ms,Unknown,0,1,1,1,
     72.6565ms,Unknown,0,1,1,1,
     72.657ms,Unknown,0,1,1,1,
     72.6575ms,Unknown,0,1,1,1,
     72.658ms,Unknown,0,1,1,1,
     72.6585ms,Unknown,0,1,1,1,
     72.659ms,Unknown,0,1,1,1,
     72.6595ms,Unknown,0,1,1,1,
     72.66ms,Unknown,0,1,1,1,
     72.6605ms,Unknown,0,1,1,1,
     72.661ms,Unknown,0,1,1,1,
     72.6615ms,Unknown,0,1,1,1,
     72.662ms,Unknown,0,1,1,1,
     72.6625ms,Unknown,0,1,1,1,
     72.663ms,Unknown,0,1,1,1,
     72.6635ms,Unknown,0,1,1,1,
     72.664ms,Unknown,0,1,1,1,
     72.6645ms,Unknown,0,1,1,1,
     72.665ms,Unknown,0,1,1,1,
     72.6655ms,Unknown,0,1,1,1,
     72.666ms,Unknown,0,1,1,1,
     72.6665ms,Unknown,0,1,1,1,
     72.667ms,Unknown,0,1,1,1,
     72.6675ms,Unknown,0,1,1,1,
     72.668ms,Unknown,0,1,1,1,
     72.6685ms,Unknown,0,1,1,1,
     72.669ms,Unknown,0,1,1,1,
     72.6695ms,Unknown,0,1,1,1,
     72.67ms,Unknown,0,1,1,1,
     72.6705ms,Unknown,0,1,1,1,
     72.671ms,Unknown,0,1,1,1,
     72.6715ms,Unknown,0,1,1,1,
     72.672ms,Unknown,0,1,1,1,
     72.6725ms,Unknown,0,1,1,1,
     72.673ms,Unknown,0,1,1,1,
     72.6735ms,Unknown,0,1,1,1,
     72.674ms,Unknown,0,1,1,1,
     72.6745ms,Unknown,0,1,1,1,
     72.675ms,Unknown,0,1,1,1,
     72.6755ms,Unknown,0,1,1,1,
     72.676ms,Unknown,0,1,1,1,
     72.6765ms,Unknown,0,1,1,1,
     72.677ms,Unknown,0,1,1,1,
     72.6775ms,Unknown,0,1,1,1,
     72.678ms,Unknown,0,1,1,1,
     72.6785ms,Unknown,0,1,1,1,
     72.679ms,Unknown,0,1,1,1,
     72.6795ms,Unknown,0,1,1,1,
     72.68ms,Unknown,0,1,1,1,
     72.6805ms,Unknown,0,1,1,1,
     72.681ms,Unknown,0,1,1,1,
     72.6815ms,Unknown,0,1,1,1,
     72.682ms,Unknown,0,1,1,1,
     72.6825ms,Unknown,0,1,1,1,
     72.683ms,Unknown,0,1,1,1,
     72.6835ms,Unknown,0,1,1,1,
     72.684ms,Unknown,0,1,1,1,
     72.6845ms,Unknown,0,1,1,1,
     72.685ms,Unknown,0,1,1,1,
     72.6855ms,Unknown,0,1,1,1,
     72.686ms,Unknown,0,1,1,1,
     72.6865ms,Unknown,0,1,1,1,
     72.687ms,Unknown,0,1,1,1,
     72.6875ms,Unknown,0,1,1,1,
     72.688ms,Unknown,0,1,1,1,
     72.6885ms,Unknown,0,1,1,1,
     72.689ms,Unknown,0,1,1,1,
     72.6895ms,Unknown,0,1,1,1,
     72.69ms,Unknown,0,1,1,1,
     72.6905ms,Unknown,0,1,1,1,
     72.691ms,Unknown,0,1,1,1,
     72.6915ms,Unknown,0,1,1,1,
     72.692ms,Unknown,0,1,1,1,
     72.6925ms,Unknown,0,1,1,1,
     72.693ms,Unknown,0,1,1,1,
     72.6935ms,Unknown,0,1,1,1,
     72.694ms,Unknown,0,1,1,1,
     72.6945ms,Unknown,0,1,1,1,
     72.695ms,Unknown,0,1,1,1,
     72.6955ms,Unknown,0,1,1,1,
     72.696ms,Unknown,0,1,1,1,
     72.6965ms,Unknown,0,1,1,1,
     72.697ms,Unknown,0,1,1,1,
     72.6975ms,Unknown,0,1,1,1,
     72.698ms,Unknown,0,1,1,1,
     72.6985ms,Unknown,0,1,1,1,
     72.699ms,Unknown,0,1,1,1,
     72.6995ms,Unknown,0,1,1,1,
     72.7ms,Unknown,0,1,1,1,
     72.7005ms,Unknown,0,1,1,1,
     72.701ms,Unknown,0,1,1,1,
     72.7015ms,Unknown,0,1,1,1,
     72.702ms,Unknown,0,1,1,1,
     72.7025ms,Unknown,0,1,1,1,
     72.703ms,Unknown,0,1,1,1,
     72.7035ms,Unknown,0,1,1,1,
     72.704ms,Unknown,0,1,1,1,
     72.7045ms,Unknown,0,1,1,1,
     72.705ms,Unknown,0,1,1,1,
     72.7055ms,Unknown,0,1,1,1,
     72.706ms,Unknown,0,1,1,1,
     72.7065ms,Unknown,0,1,1,1,
     72.707ms,Unknown,0,1,1,1,
     72.7075ms,Unknown,0,1,1,1,
     72.708ms,Unknown,0,1,1,1,
     72.7085ms,Unknown,0,1,1,1,
     72.709ms,Unknown,0,1,1,1,
     72.7095ms,Unknown,0,1,1,1,
     72.71ms,Unknown,0,1,1,1,
     72.7105ms,Unknown,0,1,1,1,
     72.711ms,Unknown,0,1,1,1,
     72.7115ms,Unknown,0,1,1,1,
     72.712ms,Unknown,0,1,1,1,
     72.7125ms,Unknown,0,1,1,1,
     72.713ms,Unknown,0,1,1,1,
     72.7135ms,Unknown,0,1,1,1,
     72.714ms,Unknown,0,1,1,1,
     72.7145ms,Unknown,0,1,1,1,
     72.715ms,Unknown,0,1,1,1,
     72.7155ms,Unknown,0,1,1,1,
     72.716ms,Unknown,0,1,1,1,
     72.7165ms,Unknown,0,1,1,1,
     72.717ms,Unknown,0,1,1,1,
     72.7175ms,Unknown,0,1,1,1,
     72.718ms,Unknown,0,1,1,1,
     72.7185ms,Unknown,0,1,1,1,
     72.719ms,Unknown,0,1,1,1,
     72.7195ms,Unknown,0,1,1,1,
     72.72ms,Unknown,0,1,1,1,
     72.7205ms,Unknown,0,1,1,1,
     72.721ms,Unknown,0,1,1,1,
     72.7215ms,Unknown,0,1,1,1,
     72.722ms,Unknown,0,1,1,1,
     72.7225ms,Unknown,0,1,1,1,
     72.723ms,Unknown,0,1,1,1,
     72.7235ms,Unknown,0,1,1,1,
     72.724ms,Unknown,0,1,1,1,
     72.7245ms,Unknown,0,1,1,1,
     72.725ms,Unknown,0,1,1,1,
     72.7255ms,Unknown,0,1,1,1,
     72.726ms,Unknown,0,1,1,1,
     72.7265ms,Unknown,0,1,1,1,
     72.727ms,Unknown,0,1,1,1,
     72.7275ms,Unknown,0,1,1,1,
     72.728ms,Unknown,0,1,1,1,
     72.7285ms,Unknown,0,1,1,1,
     72.729ms,Unknown,0,1,1,1,
     72.7295ms,Unknown,0,1,1,1,
     72.73ms,Unknown,0,1,1,1,
     72.7305ms,Unknown,0,1,1,1,
     72.731ms,Unknown,0,1,1,1,
     72.7315ms,Unknown,0,1,1,1,
     72.732ms,Unknown,0,1,1,1,
     72.7325ms,Unknown,0,1,1,1,
     72.733ms,Unknown,0,1,1,1,
     72.7335ms,Unknown,0,1,1,1,
     72.734ms,Unknown,0,1,1,1,
     72.7345ms,Unknown,0,1,1,1,
     72.735ms,Unknown,0,1,1,1,
     72.7355ms,Unknown,0,1,1,1,
     72.736ms,Unknown,0,1,1,1,
     72.7365ms,Unknown,0,1,1,1,
     72.737ms,Unknown,0,1,1,1,
     72.7375ms,Unknown,0,1,1,1,
     72.738ms,Unknown,0,1,1,1,
     72.7385ms,Unknown,0,1,1,1,
     72.739ms,Unknown,0,1,1,1,
     72.7395ms,Unknown,0,1,1,1,
     72.74ms,Unknown,0,1,1,1,
     72.7405ms,Unknown,0,1,1,1,
     72.741ms,Unknown,0,1,1,1,
     72.7415ms,Unknown,0,1,1,1,
     72.742ms,Unknown,0,1,1,1,
     72.7425ms,Unknown,0,1,1,1,
     72.743ms,Unknown,0,1,1,1,
     72.7435ms,Unknown,0,1,1,1,
     72.744ms,Unknown,0,1,1,1,
     72.7445ms,Unknown,0,1,1,1,
     72.745ms,Unknown,0,1,1,1,
     72.7455ms,Unknown,0,1,1,1,
     72.746ms,Unknown,0,1,1,1,
     72.7465ms,Unknown,0,1,1,1,
     72.747ms,Unknown,0,1,1,1,
     72.7475ms,Unknown,0,1,1,1,
     72.748ms,Unknown,0,1,1,1,
     72.7485ms,Unknown,0,1,1,1,
     72.749ms,Unknown,0,1,1,1,
     72.7495ms,Unknown,0,1,1,1,
     72.75ms,Unknown,0,1,1,1,
     72.7505ms,Unknown,0,1,1,1,
     72.751ms,Unknown,0,1,1,1,
     72.7515ms,Unknown,0,1,1,1,
     72.752ms,Unknown,0,1,1,1,
     72.7525ms,Unknown,0,1,1,1,
     72.753ms,Unknown,0,1,1,1,
     72.7535ms,Unknown,0,1,1,1,
     72.754ms,Unknown,0,1,1,1,
     72.7545ms,Unknown,0,1,1,1,
     72.755ms,Unknown,0,1,1,1,
     72.7555ms,Unknown,0,1,1,1,
     72.756ms,Unknown,0,1,1,1,
     72.7565ms,Unknown,0,1,1,1,
     72.757ms,Unknown,0,1,1,1,
     72.7575ms,Unknown,0,1,1,1,
     72.758ms,Unknown,0,1,1,1,
     72.7585ms,Unknown,0,1,1,1,
     72.759ms,Unknown,0,1,1,1,
     72.7595ms,Unknown,0,1,1,1,
     72.76ms,Unknown,0,1,1,1,
     72.7605ms,Unknown,0,1,1,1,
     72.761ms,Unknown,0,1,1,1,
     72.7615ms,Unknown,0,1,1,1,
     72.762ms,Unknown,0,1,1,1,
     72.7625ms,Unknown,0,1,1,1,
     72.763ms,Unknown,0,1,1,1,
     72.7635ms,Unknown,0,1,1,1,
     72.764ms,Unknown,0,1,1,1,
     72.7645ms,Unknown,0,1,1,1,
     72.765ms,Unknown,0,1,1,1,
     72.7655ms,Unknown,0,1,1,1,
     72.766ms,Unknown,0,1,1,1,
     72.7665ms,Unknown,0,1,1,1,
     72.767ms,Unknown,0,1,1,1,
     72.7675ms,Unknown,0,1,1,1,
     72.768ms,Unknown,0,1,1,1,
     72.7685ms,Unknown,0,1,1,1,
     72.769ms,Unknown,0,1,1,1,
     72.7695ms,Unknown,0,1,1,1,
     72.77ms,Unknown,0,1,1,1,
     72.7705ms,Unknown,0,1,1,1,
     72.771ms,Unknown,0,1,1,1,
     72.7715ms,Unknown,0,1,1,1,
     72.772ms,Unknown,0,1,1,1,
     72.7725ms,Unknown,0,1,1,1,
     72.773ms,Unknown,0,1,1,1,
     72.7735ms,Unknown,0,1,1,1,
     72.774ms,Unknown,0,1,1,1,
     72.7745ms,Unknown,0,1,1,1,
     72.775ms,Unknown,0,1,1,1,
     72.7755ms,Unknown,0,1,1,1,
     72.776ms,Unknown,0,1,1,1,
     72.7765ms,Unknown,0,1,1,1,
     72.777ms,Unknown,0,1,1,1,
     72.7775ms,Unknown,0,1,1,1,
     72.778ms,Unknown,0,1,1,1,
     72.7785ms,Unknown,0,1,1,1,
     72.779ms,Unknown,0,1,1,1,
     72.7795ms,Unknown,0,1,1,1,
     72.78ms,Unknown,0,1,1,1,
     72.7805ms,Unknown,0,1,1,1,
     72.781ms,Unknown,0,1,1,1,
     72.7815ms,Unknown,0,1,1,1,
     72.782ms,Unknown,0,1,1,1,
     72.7825ms,Unknown,0,1,1,1,
     72.783ms,Unknown,0,1,1,1,
     72.7835ms,Unknown,0,1,1,1,
     72.784ms,Unknown,0,1,1,1,
     72.7845ms,Unknown,0,1,1,1,
     72.785ms,Unknown,0,1,1,1,
     72.7855ms,Unknown,0,1,1,1,
     72.786ms,Unknown,0,1,1,1,
     72.7865ms,Unknown,0,1,1,1,
     72.787ms,Unknown,0,1,1,1,
     72.7875ms,Unknown,0,1,1,1,
     72.788ms,Unknown,0,1,1,1,
     72.7885ms,Unknown,0,1,1,1,
     72.789ms,Unknown,0,1,1,1,
     72.7895ms,Unknown,0,1,1,1,
     72.79ms,Unknown,0,1,1,1,
     72.7905ms,Unknown,0,1,1,1,
     72.791ms,Unknown,0,1,1,1,
     72.7915ms,Unknown,0,1,1,1,
     72.792ms,Unknown,0,1,1,1,
     72.7925ms,Unknown,0,1,1,1,
     72.793ms,Unknown,0,1,1,1,
     72.7935ms,Unknown,0,1,1,1,
     72.794ms,Unknown,0,1,1,1,
     72.7945ms,Unknown,0,1,1,1,
     72.795ms,Unknown,0,1,1,1,
     72.7955ms,Unknown,0,1,1,1,
     72.796ms,Unknown,0,1,1,1,
     72.7965ms,Unknown,0,1,1,1,
     72.797ms,Unknown,0,1,1,1,
     72.7975ms,Unknown,0,1,1,1,
     72.798ms,Unknown,0,1,1,1,
     72.7985ms,Unknown,0,1,1,1,
     72.799ms,Unknown,0,1,1,1,
     72.7995ms,Unknown,0,1,1,1,
     72.8ms,Unknown,0,1,1,1,
     72.8005ms,Unknown,0,1,1,1,
     72.801ms,Unknown,0,1,1,1,
     72.8015ms,Unknown,0,1,1,1,
     72.802ms,Unknown,0,1,1,1,
     72.8025ms,Unknown,0,1,1,1,
     72.803ms,Unknown,0,1,1,1,
     72.8035ms,Unknown,0,1,1,1,
     72.804ms,Unknown,0,1,1,1,
     72.8045ms,Unknown,0,1,1,1,
     72.805ms,Unknown,0,1,1,1,
     72.8055ms,Unknown,0,1,1,1,
     72.806ms,Unknown,0,1,1,1,
     72.8065ms,Unknown,0,1,1,1,
     72.807ms,Unknown,0,1,1,1,
     72.8075ms,Unknown,0,1,1,1,
     72.808ms,Unknown,0,1,1,1,
     72.8085ms,Unknown,0,1,1,1,
     72.809ms,Unknown,0,1,1,1,
     72.8095ms,Unknown,0,1,1,1,
     72.81ms,Unknown,0,1,1,1,
     72.8105ms,Unknown,0,1,1,1,
     72.811ms,Unknown,0,1,1,1,
     72.8115ms,Unknown,0,1,1,1,
     72.812ms,Unknown,0,1,1,1,
     72.8125ms,Unknown,0,1,1,1,
     72.813ms,Unknown,0,1,1,1,
     72.8135ms,Unknown,0,1,1,1,
     72.814ms,Unknown,0,1,1,1,
     72.8145ms,Unknown,0,1,1,1,
     72.815ms,Unknown,0,1,1,1,
     72.8155ms,Unknown,0,1,1,1,
     72.816ms,Unknown,0,1,1,1,
     72.8165ms,Unknown,0,1,1,1,
     72.817ms,Unknown,0,1,1,1,
     72.8175ms,Unknown,0,1,1,1,
     72.818ms,Unknown,0,1,1,1,
     72.8185ms,Unknown,0,1,1,1,
     72.819ms,Unknown,0,1,1,1,
     72.8195ms,Unknown,0,1,1,1,
     72.82ms,Unknown,0,1,1,1,
     72.8205ms,Unknown,0,1,1,1,
     72.821ms,Unknown,0,1,1,1,
     72.8215ms,Unknown,0,1,1,1,
     72.822ms,Unknown,0,1,1,1,
     72.8225ms,Unknown,0,1,1,1,
     72.823ms,Unknown,0,1,1,1,
     72.8235ms,Unknown,0,1,1,1,
     72.824ms,Unknown,0,1,1,1,
     72.8245ms,Unknown,0,1,1,1,
     72.825ms,Unknown,0,1,1,1,
     72.8255ms,Unknown,0,1,1,1,
     72.826ms,Unknown,0,1,1,1,
     72.8265ms,Unknown,0,1,1,1,
     72.827ms,Unknown,0,1,1,1,
     72.8275ms,Unknown,0,1,1,1,
     72.828ms,Unknown,0,1,1,1,
     72.8285ms,Unknown,0,1,1,1,
     72.829ms,Unknown,0,1,1,1,
     72.8295ms,Unknown,0,1,1,1,
     72.83ms,Unknown,0,1,1,1,
     72.8305ms,Unknown,0,1,1,1,
     72.831ms,Unknown,0,1,1,1,
     72.8315ms,Unknown,0,1,1,1,
     72.832ms,Unknown,0,1,1,1,
     72.8325ms,Unknown,0,1,1,1,
     72.833ms,Unknown,0,1,1,1,
     72.8335ms,Unknown,0,1,1,1,
     72.834ms,Unknown,0,1,1,1,
     72.8345ms,Unknown,0,1,1,1,
     72.835ms,Unknown,0,1,1,1,
     72.8355ms,Unknown,0,1,1,1,
     72.836ms,Unknown,0,1,1,1,
     72.8365ms,Unknown,0,1,1,1,
     72.837ms,Unknown,0,1,1,1,
     72.8375ms,Unknown,0,1,1,1,
     72.838ms,Unknown,0,1,1,1,
     72.8385ms,Unknown,0,1,1,1,
     72.839ms,Unknown,0,1,1,1,
     72.8395ms,Unknown,0,1,1,1,
     72.84ms,Unknown,0,1,1,1,
     72.8405ms,Unknown,0,1,1,1,
     72.841ms,Unknown,0,1,1,1,
     72.8415ms,Unknown,0,1,1,1,
     72.842ms,Unknown,0,1,1,1,
     72.8425ms,Unknown,0,1,1,1,
     72.843ms,Unknown,0,1,1,1,
     72.8435ms,Unknown,0,1,1,1,
     72.844ms,Unknown,0,1,1,1,
     72.8445ms,Unknown,0,1,1,1,
     72.845ms,Unknown,0,1,1,1,
     72.8455ms,Unknown,0,1,1,1,
     72.846ms,Unknown,0,1,1,1,
     72.8465ms,Unknown,0,1,1,1,
     72.847ms,Unknown,0,1,1,1,
     72.8475ms,Unknown,0,1,1,1,
     72.848ms,Unknown,0,1,1,1,
     72.8485ms,Unknown,0,1,1,1,
     72.849ms,Unknown,0,1,1,1,
     72.8495ms,Unknown,0,1,1,1,
     72.85ms,Unknown,0,1,1,1,
     72.8505ms,Unknown,0,1,1,1,
     72.851ms,Unknown,0,1,1,1,
     72.8515ms,Unknown,0,1,1,1,
     72.852ms,Unknown,0,1,1,1,
     72.8525ms,Unknown,0,1,1,1,
     72.853ms,Unknown,0,1,1,1,
     72.8535ms,Unknown,0,1,1,1,
     72.854ms,Unknown,0,1,1,1,
     72.8545ms,Unknown,0,1,1,1,
     72.855ms,Unknown,0,1,1,1,
     72.8555ms,Unknown,0,1,1,1,
     72.856ms,Unknown,0,1,1,1,
     72.8565ms,Unknown,0,1,1,1,
     72.857ms,Unknown,0,1,1,1,
     72.8575ms,Unknown,0,1,1,1,
     72.858ms,Unknown,0,1,1,1,
     72.8585ms,Unknown,0,1,1,1,
     72.859ms,Unknown,0,1,1,1,
     72.8595ms,Unknown,0,1,1,1,
     72.86ms,Unknown,0,1,1,1,
     72.8605ms,Unknown,0,1,1,1,
     72.861ms,Unknown,0,1,1,1,
     72.8615ms,Unknown,0,1,1,1,
     72.862ms,Unknown,0,1,1,1,
     72.8625ms,Unknown,0,1,1,1,
     72.863ms,Unknown,0,1,1,1,
     72.8635ms,Unknown,0,1,1,1,
     72.864ms,Unknown,0,1,1,1,
     72.8645ms,Unknown,0,1,1,1,
     72.865ms,Unknown,0,1,1,1,
     72.8655ms,Unknown,0,1,1,1,
     72.866ms,Unknown,0,1,1,1,
     72.8665ms,Unknown,0,1,1,1,
     72.867ms,Unknown,0,1,1,1,
     72.8675ms,Unknown,0,1,1,1,
     72.868ms,Unknown,0,1,1,1,
     72.8685ms,Unknown,0,1,1,1,
     72.869ms,Unknown,0,1,1,1,
     72.8695ms,Unknown,0,1,1,1,
     72.87ms,Unknown,0,1,1,1,
     72.8705ms,Unknown,0,1,1,1,
     72.871ms,Unknown,0,1,1,1,
     72.8715ms,Unknown,0,1,1,1,
     72.872ms,Unknown,0,1,1,1,
     72.8725ms,Unknown,0,1,1,1,
     72.873ms,Unknown,0,1,1,1,
     72.8735ms,Unknown,0,1,1,1,
     72.874ms,Unknown,0,1,1,1,
     72.8745ms,Unknown,0,1,1,1,
     72.875ms,Unknown,0,1,1,1,
     72.8755ms,Unknown,0,1,1,1,
     72.876ms,Unknown,0,1,1,1,
     72.8765ms,Unknown,0,1,1,1,
     72.877ms,Unknown,0,1,1,1,
     72.8775ms,Unknown,0,1,1,1,
     72.878ms,Unknown,0,1,1,1,
     72.8785ms,Unknown,0,1,1,1,
     72.879ms,Unknown,0,1,1,1,
     72.8795ms,Unknown,0,1,1,1,
     72.88ms,Unknown,0,1,1,1,
     72.8805ms,Unknown,0,1,1,1,
     72.881ms,Unknown,0,1,1,1,
     72.8815ms,Unknown,0,1,1,1,
     72.882ms,Unknown,0,1,1,1,
     72.8825ms,Unknown,0,1,1,1,
     72.883ms,Unknown,0,1,1,1,
     72.8835ms,Unknown,0,1,1,1,
     72.884ms,Unknown,0,1,1,1,
     72.8845ms,Unknown,0,1,1,1,
     72.885ms,Unknown,0,1,1,1,
     72.8855ms,Unknown,0,1,1,1,
     72.886ms,Unknown,0,1,1,1,
     72.8865ms,Unknown,0,1,1,1,
     72.887ms,Unknown,0,1,1,1,
     72.8875ms,Unknown,0,1,1,1,
     72.888ms,Unknown,0,1,1,1,
     72.8885ms,Unknown,0,1,1,1,
     72.889ms,Unknown,0,1,1,1,
     72.8895ms,Unknown,0,1,1,1,
     72.89ms,Unknown,0,1,1,1,
     72.8905ms,Unknown,0,1,1,1,
     72.891ms,Unknown,0,1,1,1,
     72.8915ms,Unknown,0,1,1,1,
     72.892ms,Unknown,0,1,1,1,
     72.8925ms,Unknown,0,1,1,1,
     72.893ms,Unknown,0,1,1,1,
     72.8935ms,Unknown,0,1,1,1,
     72.894ms,Unknown,0,1,1,1,
     72.8945ms,Unknown,0,1,1,1,
     72.895ms,Unknown,0,1,1,1,
     72.8955ms,Unknown,0,1,1,1,
     72.896ms,Unknown,0,1,1,1,
     72.8965ms,Unknown,0,1,1,1,
     72.897ms,Unknown,0,1,1,1,
     72.8975ms,Unknown,0,1,1,1,
     72.898ms,Unknown,0,1,1,1,
     72.8985ms,Unknown,0,1,1,1,
     72.899ms,Unknown,0,1,1,1,
     72.8995ms,Unknown,0,1,1,1,
     72.9ms,Unknown,0,1,1,1,
     72.9005ms,Unknown,0,1,1,1,
     72.901ms,Unknown,0,1,1,1,
     72.9015ms,Unknown,0,1,1,1,
     72.902ms,Unknown,0,1,1,1,
     72.9025ms,Unknown,0,1,1,1,
     72.903ms,Unknown,0,1,1,1,
     72.9035ms,Unknown,0,1,1,1,
     72.904ms,Unknown,0,1,1,1,
     72.9045ms,Unknown,0,1,1,1,
     72.905ms,Unknown,0,1,1,1,
     72.9055ms,Unknown,0,1,1,1,
     72.906ms,Unknown,0,1,1,1,
     72.9065ms,Unknown,0,1,1,1,
     72.907ms,Unknown,0,1,1,1,
     72.9075ms,Unknown,0,1,1,1,
     72.908ms,Unknown,0,1,1,1,
     72.9085ms,Unknown,0,1,1,1,
     72.909ms,Unknown,0,1,1,1,
     72.9095ms,Unknown,0,1,1,1,
     72.91ms,Unknown,0,1,1,1,
     72.9105ms,Unknown,0,1,1,1,
     72.911ms,Unknown,0,1,1,1,
     72.9115ms,Unknown,0,1,1,1,
     72.912ms,Unknown,0,1,1,1,
     72.9125ms,Unknown,0,1,1,1,
     72.913ms,Unknown,0,1,1,1,
     72.9135ms,Unknown,0,1,1,1,
     72.914ms,Unknown,0,1,1,1,
     72.9145ms,Unknown,0,1,1,1,
     72.915ms,Unknown,0,1,1,1,
     72.9155ms,Unknown,0,1,1,1,
     72.916ms,Unknown,0,1,1,1,
     72.9165ms,Unknown,0,1,1,1,
     72.917ms,Unknown,0,1,1,1,
     72.9175ms,Unknown,0,1,1,1,
     72.918ms,Unknown,0,1,1,1,
     72.9185ms,Unknown,0,1,1,1,
     72.919ms,Unknown,0,1,1,1,
     72.9195ms,Unknown,0,1,1,1,
     72.92ms,Unknown,0,1,1,1,
     72.9205ms,Unknown,0,1,1,1,
     72.921ms,Unknown,0,1,1,1,
     72.9215ms,Unknown,0,1,1,1,
     72.922ms,Unknown,0,1,1,1,
     72.9225ms,Unknown,0,1,1,1,
     72.923ms,Unknown,0,1,1,1,
     72.9235ms,Unknown,0,1,1,1,
     72.924ms,Unknown,0,1,1,1,
     72.9245ms,Unknown,0,1,1,1,
     72.925ms,Unknown,0,1,1,1,
     72.9255ms,Unknown,0,1,1,1,
     72.926ms,Unknown,0,1,1,1,
     72.9265ms,Unknown,0,1,1,1,
     72.927ms,Unknown,0,1,1,1,
